advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	35_44	35-44	RO	Romania	44	1	3217098	1430164	4820	1005
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	35_44	35-44	RO	Romania	20	1	1628693	762803	3819	1586
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	35_44	35-44	RO	Romania	11	1	1286937	635764	2382	487
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	35_44	35-44	RO	Romania	32	1	895676	398796	2475	565
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	35_44	35-44	RO	Romania	15	1	892459	410782	1025	236
European Parliament	European Parliament	178362315106	Facebook	35_44	35-44	RO	Romania	14	1	882425	406384	2637	630
Norica Nicolai	Increase Digital	121265151226126	Facebook	35_44	35-44	RO	Romania	30	1	773997	245060	1321	239
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	35_44	35-44	RO	Romania	5	1	659218	267800	281	134
European Commission	European Commission	107898832590939	Facebook	35_44	35-44	RO	Romania	22	1	613169	286805	864	360
PNL Oradea	PNL Oradea	304085190083197	Facebook	35_44	35-44	RO	Romania	39	1	598139	215923	1418	432
RMDSZ	RMDSZ	102601499822802	Facebook	35_44	35-44	RO	Romania	65	1	476360	128282	979	189
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	35_44	35-44	RO	Romania	26	1	462703	206517	613	194
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	35_44	35-44	RO	Romania	15	1	434769	177994	1268	406
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	35_44	35-44	RO	Romania	16	1	428134	186656	533	138
Csíkország	Csíkország	2229168487164126	Facebook	35_44	35-44	RO	Romania	52	1	406141	94422	798	128
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	35_44	35-44	RO	Romania	22	1	387701	146172	547	158
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	35_44	35-44	RO	Romania	12	1	361802	160020	1623	534
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	35_44	35-44	RO	Romania	24	1	339376	111812	1298	349
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	35_44	35-44	RO	Romania	16	1	323721	116963	580	166
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	35_44	35-44	RO	Romania	12	1	318662	128015	205	37
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	35_44	35-44	RO	Romania	9	1	293844	131256	356	78
Claudiu Manda	Partidul Social Democrat	199635566715473	Facebook	35_44	35-44	RO	Romania	4	1	284519	116066	532	119
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	35_44	35-44	RO	Romania	9	1	280839	117485	959	235
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	35_44	35-44	RO	Romania	1	1	276913	138456	581	290
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	35_44	35-44	RO	Romania	22	1	267797	79821	372	64
România în primul rând	Future Innovation	770704223323599	Facebook	35_44	35-44	RO	Romania	2	1	253501	126751	266	53
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	35_44	35-44	RO	Romania	7	1	246757	100699	1201	514
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	35_44	35-44	RO	Romania	25	1	243161	68004	472	126
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	35_44	35-44	RO	Romania	13	1	232376	90320	606	199
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	35_44	35-44	RO	Romania	5	1	225699	112635	642	191
Declic	Declic	686190454826244	Facebook	35_44	35-44	RO	Romania	3	1	222344	94092	248	60
USR Maramureș	USR Maramureș	1750327845246533	Facebook	35_44	35-44	RO	Romania	10	1	221616	88828	689	175
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	35_44	35-44	RO	Romania	10	1	214354	83635	398	103
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	35_44	35-44	RO	Romania	37	1	213437	50340	477	79
Romania #nuepsd	Future Innovation	293215748279337	Facebook	35_44	35-44	RO	Romania	1	1	203942	101971	214	42
Cosette Chichirău	Uniunea Salvați România - USR	329619180721358	Facebook	35_44	35-44	RO	Romania	5	1	195901	87581	755	165
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	35_44	35-44	RO	Romania	9	1	195155	79568	251	76
