advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	75	1	8841	1792	172	0
Franc Bogovič		288826994603012	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	21	1	8169	3032	67	1
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	19	1	6851	1380	14	0
Komunala Brežice		910853202374033	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	2	1	6296	1259	124	0
European Parliament		178362315106	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	31	1	4805	2070	20	5
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	138	1	3075	908	17	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	54	1	2115	706	7	0
Romana Tomc		1025408990823719	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	23	1	1137	281	3	0
European Greens		141366725876424	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	37	1	807	374	2	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	29	1	800	244	4	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	14	1	358	112	1	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	4	1	231	83	1	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	4	1	220	70	0	0
Siemens Slovenija		393074441061448	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	11	1	191	38	0	0
Neva Grašič		2235496013147745	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	14	1	190	41	3	0
Evropska komisija v Sloveniji		100107313369390	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	1	1	186	93	0	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	8	1	174	34	0	0
Patricija Šulin		1541413339429015	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	6	1	149	59	0	0
Lumar hiše		117782661584893	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	2	1	144	72	0	0
Levica	Levica	285304408294792	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	19	1	106	21	1	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	36	1	106	22	4	0
Povežimo se	Povežimo se	1212524292238625	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	10	1	86	23	0	0
European Commission		107898832590939	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	5	1	85	22	0	0
Gašper Ferjan		405727836160839	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	1	1	65	13	0	0
Ta teden z Juretom Godlerjem		1585328878380866	Facebook	lower_sava_statistical_region	Lower Sava Statistical Region	SI	Slovenia	1	1	63	12	0	0
