advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	139	1	58604	12783	158	3
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	84	1	22402	7616	329	0
European Parliament		178362315106	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	31	1	21898	7421	222	15
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	7	1	10035	5004	99	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	54	1	4962	1687	16	2
European Greens		141366725876424	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	38	1	4102	1903	13	4
Romana Tomc		1025408990823719	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	23	1	3385	782	9	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	28	1	2490	804	10	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	19	1	1718	348	13	0
Patricija Šulin		1541413339429015	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	6	1	1606	436	22	0
Franc Bogovič		288826994603012	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	10	1	1273	431	3	0
Siemens Slovenija		393074441061448	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	11	1	1074	214	3	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	14	1	845	284	3	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	10	1	831	161	6	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	4	1	666	253	1	0
European Commission		107898832590939	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	5	1	656	148	1	0
Evropska komisija v Sloveniji		100107313369390	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	1	1	651	325	1	0
Neva Grašič		2235496013147745	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	13	1	618	154	3	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	4	1	556	216	3	0
Levica	Levica	285304408294792	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	19	1	357	76	8	0
Lumar hiše		117782661584893	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	2	1	333	166	1	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	37	1	235	38	11	0
Povežimo se	Povežimo se	1212524292238625	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	10	1	224	60	2	0
Kialo		729627343834501	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	324	1	212	85	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	3	1	211	42	2	0
