region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
central_bohemian_region	Central Bohemian Region	CZ	Czechia	4098	535	824741	242703	2542	589
hradec_kralove_region	Hradec Králové Region	CZ	Czechia	3607	482	597741	157025	1114	276
karlovy_vary_region	Karlovy Vary Region	CZ	Czechia	3518	432	173163	44119	704	160
liberec_region	Liberec Region	CZ	Czechia	3491	460	205539	59975	774	175
moravian_silesian_region	Moravian-Silesian Region	CZ	Czechia	4197	564	1286321	394711	4318	1059
olomouc_region	Olomouc Region	CZ	Czechia	3696	515	438812	131907	1974	448
pardubice_region	Pardubice Region	CZ	Czechia	3488	456	240563	73211	828	194
plzen_region	Plzeň Region	CZ	Czechia	3910	507	589887	155521	2377	472
prague	Prague	CZ	Czechia	5005	713	7390501	2188004	27435	6343
south_bohemian_region	South Bohemian Region	CZ	Czechia	3613	483	435579	120249	1635	366
south_moravian_region	South Moravian Region	CZ	Czechia	4635	632	3032432	914127	10594	2691
vysocina_region	Vysočina Region	CZ	Czechia	3437	450	223289	69018	826	205
zlin_region	Zlín Region	CZ	Czechia	3875	493	586035	153104	1730	407
usti_nad_labem_region	Ústí nad Labem Region	CZ	Czechia	3702	532	541083	178072	2456	536
