advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mladí lidovci Vysočina	Palan Jan	282033615295005	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	2	1	54998	11000	213	42
Eva Decroix		567229570370422	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	13	1	20428	8299	75	28
European Parliament		178362315106	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	72	1	19491	8956	88	31
ČSSD	ČSSD	111041662264882	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	883	1	15875	3537	76	15
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	14	1	12850	6190	47	21
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	53	1	11954	3040	16	5
Kateřina Konečná	Konecna Katerina	119624098506	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	16	1	10266	2089	39	7
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	91	1	6487	1450	3	1
European Commission		107898832590939	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	13	1	6098	2827	24	5
Evropa společně	Evropa společně	535611970260854	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	48	1	4981	1451	14	3
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	102	1	4683	1864	14	3
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	97	1	4580	1583	25	0
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	47	1	3541	1399	10	2
Gambrinus		146991996743	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	3	1	3511	1582	26	5
Tomáš Zdechovský		275042429350706	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	24	1	3122	1356	16	4
Andrej Babiš	ANO	214827221987263	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	5	1	2920	1460	8	1
Pavel Poc	Poc Pavel	202974613060409	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	19	1	2868	1112	7	1
HLAS	První prezidentská	320144481956623	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	76	1	2421	642	4	1
Daniel Herman		378072105614553	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	10	1	2215	862	2	0
Tomáš Prouza	Moje Evropa	1060889564019324	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	5	1	1748	7	6	0
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	33	1	1745	470	6	1
KDU-ČSL	KDU-ČSL	251656685576	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	51	1	1728	545	6	1
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	21	1	1682	619	7	1
Pirátská strana - Vysočina	Česká pirátská strana	284247164921991	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	1	1	1564	312	6	1
Zámostí		460094517391603	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	1	1	1410	705	12	0
Roman Kriz	Kriz Roman	382745889213194	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	122	1	1367	319	4	1
Jan Zahradil		400970967000022	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	15	1	1156	393	4	1
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	19	1	1046	297	2	0
ESO č.4 Jana Spekhorstová		2923620274344633	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	3	1	1020	10	3	0
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	45	1	973	255	1	0
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	12	1	819	193	4	1
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	22	1	781	188	3	0
European Greens	European Greens	141366725876424	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	7	1	700	280	1	0
Minidotaznik.cz		432692927273545	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	1	1	694	277	1	0
Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	20	1	690	200	0	0
MC Hejtman		1838584856406893	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	1	1	663	132	0	0
Tomio Okamura - SPD		179497582061065	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	26	1	597	268	2	1
Hello Sandy		56274514407	Facebook	vysocina_region	Vysočina Region	CZ	Czechia	20	1	579	176	0	0
