advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	f	female	MT	Malta	14	1	1366296	574218	11437	2732
Alfred Sant	Alfred Sant	537789116260209	Facebook	f	female	MT	Malta	28	1	816197	306407	2938	550
David Casa	David Casa	193035580892638	Facebook	f	female	MT	Malta	22	1	508573	193293	2574	373
Joseph Muscat	Partit Laburista	63887949740	Facebook	f	female	MT	Malta	8	1	473295	203329	6553	1463
European Parliament	European Parliament	178362315106	Facebook	f	female	MT	Malta	15	1	399506	168443	2024	354
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	f	female	MT	Malta	12	1	391430	158396	1488	248
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	f	female	MT	Malta	33	1	384576	88159	1326	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	f	female	MT	Malta	60	1	300635	74145	2971	55
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	f	female	MT	Malta	76	1	280464	64417	2677	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	f	female	MT	Malta	23	1	220520	90521	1759	194
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	f	female	MT	Malta	22	1	205586	67995	1251	76
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	f	female	MT	Malta	36	1	197441	47482	1470	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	f	female	MT	Malta	24	1	190210	50783	1106	0
David Stellini	David Stellini	1911257335785088	Facebook	f	female	MT	Malta	7	1	151309	46240	1059	193
Josef Caruana	Josef Caruana	166617437361908	Facebook	f	female	MT	Malta	7	1	144771	48058	538	51
Ian Borg	Ian Borg	151496594943131	Facebook	f	female	MT	Malta	8	1	143309	39366	285	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	f	female	MT	Malta	28	1	139506	28039	1591	93
Lovin Malta	Lovin Malta	1700937210129433	Facebook	f	female	MT	Malta	5	1	134264	39139	1135	227
European Commission	European Commission	107898832590939	Facebook	f	female	MT	Malta	21	1	130617	63738	519	108
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	f	female	MT	Malta	5	1	90246	19515	272	0
Peter Agius	Peter Agius	263881160919130	Facebook	f	female	MT	Malta	5	1	89857	20475	244	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	f	female	MT	Malta	6	1	82511	20046	442	31
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	f	female	MT	Malta	12	1	79414	22311	447	0
Frank Psaila	Frank Psaila	458318884361628	Facebook	f	female	MT	Malta	11	1	73692	15675	405	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	f	female	MT	Malta	14	1	71216	21072	454	0
