country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SE	Sweden	f25_34	female (25-34)	9281	1779	19993110	6806609	163755	40196
SE	Sweden	f35_44	female (35-44)	9300	1757	17624277	5860340	148602	36426
SE	Sweden	m25_34	male (25-34)	8653	1730	16329035	5649265	130928	32119
SE	Sweden	f45_54	female (45-54)	8898	1714	14958944	4935806	129497	31691
SE	Sweden	m18_24	male (18-24)	7439	1573	14105550	5014295	112762	28285
SE	Sweden	f65_	female (65+)	7026	1474	13380530	4458338	129820	33242
SE	Sweden	m35_44	male (35-44)	8709	1705	12404184	4146892	97905	23725
SE	Sweden	m45_54	male (45-54)	8265	1658	11884697	3944802	102106	24852
SE	Sweden	f18_24	female (18-24)	7779	1614	11747262	4122098	87168	21815
SE	Sweden	f55_64	female (55-64)	7914	1614	10996084	3520124	100145	24985
SE	Sweden	m65_	male (65+)	6736	1439	9776857	3255499	100784	25407
SE	Sweden	m55_64	male (55-64)	7451	1571	9045263	2938118	86155	21264
SE	Sweden	f13_17	female (13-17)	1189	347	1473674	508731	8222	1979
SE	Sweden	m13_17	male (13-17)	1184	323	934525	328478	5607	1249
SE	Sweden	u35_44	unknown (35-44)	7167	1508	633957	212074	4945	1173
SE	Sweden	u25_34	unknown (25-34)	6842	1481	515928	175842	3942	945
SE	Sweden	u45_54	unknown (45-54)	6703	1449	426290	141202	3569	853
SE	Sweden	u55_64	unknown (55-64)	5662	1321	248511	79829	2291	559
SE	Sweden	u65_	unknown (65+)	5308	1231	232212	75136	2276	544
SE	Sweden	u18_24	unknown (18-24)	4945	1161	118914	40302	923	224
SE	Sweden	u13_17	unknown (13-17)	695	262	11099	3864	67	15
