spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	FI	Finland	4673	1051	21419130	5135047	312271	316
50_100	50 - 100	FI	Finland	4939	1057	526101	128492	6044	917
100_1k	100 - 1k	FI	Finland	1316	398	34022121	12115905	252621	63655
1k_5k	1k - 5k	FI	Finland	128	54	11630900	5406607	109165	21961
5k_10k	5k - 10k	FI	Finland	16	10	4508642	2204169	50226	25062
10k_50k	10k - 50k	FI	Finland	1	1	5304	2652	236	47
