country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HU	Hungary	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	64	1	27360814	12861939	57076	25464
HU	Hungary	Fidesz	Fidesz	9844779306	Facebook	89	1	16556858	7800973	54958	26809
HU	Hungary	European Parliament		178362315106	Facebook	107	1	15579232	7050994	43952	13372
HU	Hungary	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	222	1	11198704	4266527	21170	7502
HU	Hungary	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	58	1	11002768	4728914	8994	3071
HU	Hungary	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	90	1	10847438	4535794	9591	2661
HU	Hungary	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	95	1	9141905	3810000	23311	9077
HU	Hungary	MSZP	MSZP	115388925185513	Facebook	97	1	7817460	3120910	12357	4725
HU	Hungary	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	66	1	6600878	2681987	12984	4528
HU	Hungary	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	23	1	4215978	1793000	7568	3438
HU	Hungary	European Greens		141366725876424	Facebook	42	1	3905798	1685139	11879	3647
HU	Hungary	Greenpeace Magyarország		35634348348	Facebook	98	1	3183846	1232974	10525	554
HU	Hungary	Kialo		729627343834501	Facebook	306	1	3130567	1268452	18736	4782
HU	Hungary	Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	38	1	2935845	1219950	5142	1521
HU	Hungary	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	29	1	2778458	1107889	4945	1616
HU	Hungary	Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	31	1	2734945	995994	4751	1247
HU	Hungary	Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	34	1	2620951	929996	4613	1043
HU	Hungary	Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	11	1	2269964	969987	5793	2641
HU	Hungary	Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	47	1	2150591	708920	7411	2466
HU	Hungary	European Commission		107898832590939	Facebook	19	1	2116871	958424	7544	2078
HU	Hungary	Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	16	1	2049949	759993	3590	1284
HU	Hungary	Dúró Dóra	Sipos 	191946490841225	Facebook	29	1	1935746	784948	4768	1733
HU	Hungary	Ujhelyi István dr.	MSZP	734217673259088	Facebook	31	1	1648822	658926	4051	1481
HU	Hungary	Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	14	1	1645634	777826	4476	2099
HU	Hungary	Morvai Krisztina		282077899700	Facebook	5	1	1449935	709970	2194	699
