impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	LU	Luxembourg	43	22	37052	0	3671	0
1k_5k	1k - 5k	LU	Luxembourg	57	29	220089	44026	4358	0
5k_10k	5k - 10k	LU	Luxembourg	53	22	410302	205171	4462	100
10k_50k	10k - 50k	LU	Luxembourg	170	33	6205509	1241126	38684	6599
50k_100k	50k - 100k	LU	Luxembourg	32	16	1235894	617953	5761	1134
100k_200k	100k - 200k	LU	Luxembourg	17	12	813450	406727	6960	1692
200k_500k	200k - 500k	LU	Luxembourg	13	6	18569	7427	33	9
500k_1m	500k - 1m	LU	Luxembourg	9	1	25853	12927	45	13
