spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	EL	Greece	7945	1414	129923311	37317681	578424	92
50_100	50 - 100	EL	Greece	8110	1392	2087703	789108	8628	1149
100_1k	100 - 1k	EL	Greece	1498	370	120959849	53210281	307317	75429
1k_5k	1k - 5k	EL	Greece	119	46	19740826	9382572	123339	25054
5k_10k	5k - 10k	EL	Greece	8	7	32247	16123	754	201
10k_50k	10k - 50k	EL	Greece	1	1	18323	9161	815	163
