advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Referendum Commission		580832208630212	Facebook	IE	Ireland	38	1	9868227	4434082	64285	13224
European Parliament		178362315106	Facebook	IE	Ireland	104	1	8450270	3590268	56035	10050
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	IE	Ireland	189	1	6946563	2174930	37360	5495
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	IE	Ireland	3	1	2199998	1100000	10497	2100
European Greens		141366725876424	Facebook	IE	Ireland	44	1	2164040	1043895	15061	4160
Fine Gael	Fine Gael	264172043210	Facebook	IE	Ireland	8	1	2109993	905000	10092	3200
Fianna Fáil	Fianna Fáil	222629035132	Facebook	IE	Ireland	38	1	1414956	447997	5461	700
Sean Kelly MEP		340786422717552	Facebook	IE	Ireland	73	1	1205926	426999	10026	700
Matt Carthy	Carthy Matt	580216935345125	Facebook	IE	Ireland	31	1	1190969	322000	4669	400
Kialo		729627343834501	Facebook	IE	Ireland	343	1	1050787	452850	6057	1649
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	IE	Ireland	15	1	814985	226000	2785	600
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	IE	Ireland	34	1	809678	178856	4563	300
Facebook Ireland	Facebook Ireland	43110923010	Facebook	IE	Ireland	4	1	799995	399999	3995	1999
Labour Party	Labour Party	164027949687	Facebook	IE	Ireland	8	1	754991	360999	3191	599
Women for Election	Women for Election	115885998520125	Facebook	IE	Ireland	10	1	619989	249999	3389	599
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	IE	Ireland	9	1	609784	214896	2090	299
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	IE	Ireland	9	1	559990	204999	2090	299
Maria Walsh	Fine Gael	883806764992893	Facebook	IE	Ireland	18	1	547981	120999	3781	499
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	IE	Ireland	16	1	546984	202000	2784	300
Guy Verhofstadt		99985820015	Facebook	IE	Ireland	2	1	504047	192309	1006	457
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	IE	Ireland	39	1	502283	170770	2376	363
Department of Foreign Affairs and Trade		449282445418073	Facebook	IE	Ireland	1	1	499999	200000	4999	1000
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	IE	Ireland	5	1	499994	219999	3494	1299
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	IE	Ireland	14	1	490985	136999	2986	400
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	IE	Ireland	13	1	426986	90999	1286	0
Oxfam		201612129410	Facebook	IE	Ireland	5	1	403364	199925	1768	600
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	IE	Ireland	2	1	399998	200000	1998	1000
Paddy Power		108803784913	Facebook	IE	Ireland	4	1	330817	136840	3081	616
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	IE	Ireland	10	1	325989	70999	1389	99
Students for Life Ireland		252011928285955	Facebook	IE	Ireland	7	1	300993	60000	2292	399
merrionstreet.ie		116635611711738	Facebook	IE	Ireland	2	1	299997	149999	997	199
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	IE	Ireland	6	1	269994	90000	972	100
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	IE	Ireland	6	1	268786	89409	1787	298
Seamus Ryan	Ryan Seamus	380444175359380	Facebook	IE	Ireland	8	1	265992	56000	1192	100
Orla Kelly	Orla Kelly	284729489119670	Facebook	IE	Ireland	12	1	251987	61999	1187	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	IE	Ireland	16	1	240928	65972	1983	100
Alex Salmond	Slainte Media	136191876445102	Facebook	IE	Ireland	3	1	193263	68653	328	0
Humble Household		1746853745395190	Facebook	IE	Ireland	43	1	174404	68242	1307	282
Diarmuid Devereux	Diarmuid Devereux	291990888144823	Facebook	IE	Ireland	5	1	169994	39999	1294	200
350.org		12185972707	Facebook	IE	Ireland	29	1	168569	46700	883	117
Gary Gannon 4 Europe		691388720903801	Facebook	IE	Ireland	4	1	155996	61000	396	0
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	IE	Ireland	3	1	149997	30000	297	0
InterTradeIreland		141609685900366	Facebook	IE	Ireland	2	1	149991	59996	691	115
The Bamboo Brush Society		1152885191422950	Facebook	IE	Ireland	34	1	149647	62167	355	47
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	IE	Ireland	11	1	129989	28000	1889	200
Social Democrats	Social Democrats	1012851375393300	Facebook	IE	Ireland	5	1	124994	30999	494	0
Uplift - People Powered Change		214697488711000	Facebook	IE	Ireland	6	1	124554	27912	585	0
Tara Deacy	Tara Deacy	1224420741003309	Facebook	IE	Ireland	5	1	115995	26000	495	0
Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	IE	Ireland	4	1	114996	26000	796	100
Sarah Durcan for Dublin Bay South	Sarah Durcan SocDem for South East Inner City	1809875605701733	Facebook	IE	Ireland	8	1	113992	22000	792	0
Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	IE	Ireland	11	1	110989	31000	1089	0
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	IE	Ireland	18	1	110310	33893	988	162
Cyril Brennan - People Before Profit		164750800796944	Facebook	IE	Ireland	33	1	106967	24000	3266	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	IE	Ireland	4	1	105996	20999	795	100
Gino Kenny TD		450136775025476	Facebook	IE	Ireland	3	1	104487	20898	295	0
Cormac MacGowan	Mac Gowan Cormac	2224427621206563	Facebook	IE	Ireland	10	1	101990	29000	990	0
Liam Minehan	Minehan Liam	657837987964520	Facebook	IE	Ireland	1	1	99999	50000	99	0
Tilt		169065407139584	Facebook	IE	Ireland	1	1	99999	50000	999	500
Imagine		118081615786	Facebook	IE	Ireland	1	1	99999	50000	499	100
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	IE	Ireland	2	1	99998	20000	198	0
Abortion Rights Campaign		191023254376790	Facebook	IE	Ireland	2	1	99998	20000	198	0
EPP Group in the European Parliament		745749285476697	Facebook	IE	Ireland	1	1	99998	49999	498	99
Innovate Ennis		370847092976067	Facebook	IE	Ireland	2	1	99993	19999	997	199
Dan Boyle - Green Party/ Comhaontas Glas Candidate, Cork City South Central		359145628246402	Facebook	IE	Ireland	11	1	91989	18000	1489	100
Owen Hanley	Owen Hanley	234006030801926	Facebook	IE	Ireland	10	1	90990	18000	990	0
Brendan Wyse	Brendan Wyse	264271610907208	Facebook	IE	Ireland	8	1	86992	23000	792	0
Greens/EFA in the European Parliament		150527751674751	Facebook	IE	Ireland	39	1	85147	35251	441	19
Michael Clark	Clark Michael Douglas	376225562978212	Facebook	IE	Ireland	9	1	82911	18984	890	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	IE	Ireland	17	1	82379	38729	226	40
Declan Meenagh For Cabra	Meenagh Declan	478532875550827	Facebook	IE	Ireland	7	1	81993	22000	693	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	IE	Ireland	60	1	81703	37205	394	85
MarketsCube		294693984421347	Facebook	IE	Ireland	11	1	80989	18000	1325	89
Neasa Hourigan Green Party		1353131934798813	Facebook	IE	Ireland	7	1	79993	16000	693	0
Nord-Lock Group		504735979920007	Facebook	IE	Ireland	1	1	77776	38888	449	225
Microsoft Education		171047642947607	Facebook	IE	Ireland	6	1	74982	29988	667	133
Taxback.com		135579275180	Facebook	IE	Ireland	4	1	73945	19473	270	0
Oliver Moran	The Green Party/An Comhaontas Glas	446108262434465	Facebook	IE	Ireland	6	1	71994	17000	594	0
Independent Ireland	Ryan Purcell Walter	758725787550554	Facebook	IE	Ireland	6	1	71994	17000	594	0
Carly Bailey	Bailey Carly	1761504887466495	Facebook	IE	Ireland	18	1	71982	19000	1782	0
Game of Sultans		185311195624361	Facebook	IE	Ireland	7	1	70577	30992	1506	377
Rita Harrold - Socialist Feminist for Europe	Socialist Party	419121618646568	Facebook	IE	Ireland	3	1	69997	20000	297	0
Mark Durkan		2002340613394109	Facebook	IE	Ireland	4	1	69996	17000	374	0
Primavera Sound	Influence Digital Ltd	156656398155	Facebook	IE	Ireland	69	1	68649	16741	2637	0
Julie O'Leary	O'Leary Julie	1395595887405642	Facebook	IE	Ireland	5	1	65995	13000	895	100
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	IE	Ireland	53	1	63293	27590	166	35
Declan Burke - Fianna Fáil - Tallaght Central	Burke Declan	666587086733858	Facebook	IE	Ireland	5	1	61995	12000	495	0
Wholesome Culture		1664959567149320	Facebook	IE	Ireland	7	1	61285	26572	103	19
Maurice Quinlivan Standing Up For Limerick		996940053694510	Facebook	IE	Ireland	3	1	60997	15000	297	0
The Ark, Dublin		157044421492	Facebook	IE	Ireland	4	1	60996	12000	396	0
Guardian Weekly		64525551258	Facebook	IE	Ireland	8	1	60817	24993	169	40
Fusion Electrical		421825848326211	Facebook	IE	Ireland	2	1	59998	15000	198	0
Disney Junior (UK)		212291995464063	Facebook	IE	Ireland	4	1	58670	28817	451	148
Eoin Daly - Green Party		2301507276538084	Facebook	IE	Ireland	4	1	56970	10994	395	0
Sean McCabe - Independent		2206956372697972	Facebook	IE	Ireland	2	1	54998	11000	198	0
Sophie Nicoullaud Green Party		336758200492654	Facebook	IE	Ireland	2	1	54998	11000	198	0
John D		2258810994383330	Facebook	IE	Ireland	2	1	54998	11000	176	0
Stop Climate Chaos		20418203211	Facebook	IE	Ireland	2	1	54998	11000	197	0
Róisín Garvey Green Party Candidate		2013340148967588	Facebook	IE	Ireland	2	1	54991	10998	197	0
Orelia Jewellery		404191947424	Facebook	IE	Ireland	1	1	53925	21570	12	0
Tom Fox candidate in newly formed Sligo-Drumcliffe electoral area.		248763689345831	Facebook	IE	Ireland	21	1	51979	15999	1850	0
