advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Andrej Babiš	ANO	214827221987263	Facebook	d144	2019-05-24	CZ	Czechia	6	1	925496	429999	5928	1768
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	d144	2019-05-24	CZ	Czechia	15	1	703543	293571	2267	469
ČSSD	ČSSD	111041662264882	Facebook	d144	2019-05-24	CZ	Czechia	158	1	471884	161421	5631	1244
European Commission	European Commission	107898832590939	Facebook	d144	2019-05-24	CZ	Czechia	8	1	462625	221472	1936	395
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	d144	2019-05-24	CZ	Czechia	15	1	334826	155000	1556	412
Svobodní	Svobodní	43855944703	Facebook	d144	2019-05-24	CZ	Czechia	25	1	245073	56416	1333	284
TOP 09	TOP 09	90002267161	Facebook	d144	2019-05-24	CZ	Czechia	13	1	241885	98944	521	181
European Parliament	European Parliament	178362315106	Facebook	d144	2019-05-24	CZ	Czechia	4	1	230339	98136	1902	380
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	d144	2019-05-24	CZ	Czechia	9	1	219282	94142	346	81
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	d144	2019-05-24	CZ	Czechia	10	1	200830	74916	1459	683
Info.cz	Info.cz	1269502056393120	Facebook	d144	2019-05-24	CZ	Czechia	14	1	193328	50166	731	179
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	d144	2019-05-24	CZ	Czechia	88	1	190590	53098	666	170
Pavel Poc	Poc Pavel	202974613060409	Facebook	d144	2019-05-24	CZ	Czechia	11	1	154164	53333	420	84
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	d144	2019-05-24	CZ	Czechia	22	1	139892	43271	621	177
Evropa společně	Evropa společně	535611970260854	Facebook	d144	2019-05-24	CZ	Czechia	6	1	137498	57500	339	97
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	d144	2019-05-24	CZ	Czechia	10	1	127359	50055	233	83
Volime-Hynka-007	ODS - Občanská demokratická strana	339021716804527	Facebook	d144	2019-05-24	CZ	Czechia	12	1	125912	27583	677	135
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	d144	2019-05-24	CZ	Czechia	77	1	122699	30019	528	137
Josef Valihrach - kandidát do Evropského parlamentu	Soukromníci  - Strana soukromníků České republiky	1055203891355904	Facebook	d144	2019-05-24	CZ	Czechia	11	1	114996	26999	142	71
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	d144	2019-05-24	CZ	Czechia	6	1	96664	20833	440	132
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	d144	2019-05-24	CZ	Czechia	5	1	89081	40249	200	68
Juraj Seman kandidát do Evropského parlamentu	Seman Juraj	447733512640347	Facebook	d144	2019-05-24	CZ	Czechia	10	1	88330	22416	433	98
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	d144	2019-05-24	CZ	Czechia	5	1	83499	41666	1296	259
Marek Ženíšek	TOP 09	523450094407778	Facebook	d144	2019-05-24	CZ	Czechia	9	1	54081	12250	278	64
Roman Kriz	Kriz Roman	382745889213194	Facebook	d144	2019-05-24	CZ	Czechia	10	1	52496	11499	333	113
Tomáš Hanuš	Kricfalusi Jiri	298486534052289	Facebook	d144	2019-05-24	CZ	Czechia	9	1	51994	12749	150	43
Tomáš Zdechovský	KDU-ČSL	275042429350706	Facebook	d144	2019-05-24	CZ	Czechia	3	1	49999	10000	194	38
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	d144	2019-05-24	CZ	Czechia	1	1	49999	24999	485	97
Evžen Tošenovský	Kasik Martin	233045260129148	Facebook	d144	2019-05-24	CZ	Czechia	2	1	45825	19163	113	22
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	d144	2019-05-24	CZ	Czechia	5	1	44340	9578	211	42
Kateřina Jacques	Kateřina Bursíková Jacques	51832713011	Facebook	d144	2019-05-24	CZ	Czechia	4	1	43332	8666	168	33
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	d144	2019-05-24	CZ	Czechia	27	1	41683	8713	173	44
KDU-ČSL	KDU-ČSL	251656685576	Facebook	d144	2019-05-24	CZ	Czechia	10	1	39164	10333	181	45
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	d144	2019-05-24	CZ	Czechia	2	1	36666	13333	207	103
Kateřina Konečná	Konecna Katerina	119624098506	Facebook	d144	2019-05-24	CZ	Czechia	3	1	35832	7916	178	35
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	d144	2019-05-24	CZ	Czechia	3	1	34999	11999	161	32
Česká společnost ornitologická	Česká společnost ornitologická	479746075051	Facebook	d144	2019-05-24	CZ	Czechia	1	1	33304	16652	647	129
Veronika Vrecionová	ODS - Občanská demokratická strana	273367223021327	Facebook	d144	2019-05-24	CZ	Czechia	7	1	32581	7200	208	46
Dita Charanzová	ANO	219333261570307	Facebook	d144	2019-05-24	CZ	Czechia	4	1	32497	6500	330	136
Fórum 50 %	Fórum 50 %	136248513192	Facebook	d144	2019-05-24	CZ	Czechia	5	1	32248	6416	99	21
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	d144	2019-05-24	CZ	Czechia	10	1	32064	7333	160	33
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	d144	2019-05-24	CZ	Czechia	15	1	31529	9916	247	60
Vlastibor Čermák, kandidát SPD do EP 2019	Cermak Vlastibor	435237393688140	Facebook	d144	2019-05-24	CZ	Czechia	3	1	28332	5666	110	22
TOPAZ	Polkova Marketa	541077242579260	Facebook	d144	2019-05-24	CZ	Czechia	3	1	27499	6250	145	29
TOP 09 - Středočeský kraj	TOP 09	289075461571	Facebook	d144	2019-05-24	CZ	Czechia	3	1	26915	5333	111	25
Jindřich Vobořil - kandidát do europarlamentu	ODS - Občanská demokratická strana	751475201891213	Facebook	d144	2019-05-24	CZ	Czechia	3	1	25832	5166	103	22
Kryštof Čižinský	TOP 09	589772668175086	Facebook	d144	2019-05-24	CZ	Czechia	1	1	24999	12500	48	9
YOU.and.EU	Nordstrom Laura Helena	250361215678222	Facebook	d144	2019-05-24	CZ	Czechia	5	1	24998	7500	93	26
Soukromníci  - Strana soukromníků České republiky	Soukromníci  - Strana soukromníků České republiky	106046725258	Facebook	d144	2019-05-24	CZ	Czechia	5	1	20365	4583	79	17
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	d144	2019-05-24	CZ	Czechia	2	1	19999	4000	77	15
Díky EU	MACH Jiří	404468833684516	Facebook	d144	2019-05-24	CZ	Czechia	3	1	18332	6166	200	40
Piráti Klatovy	Kubat Josef	1729039174076892	Facebook	d144	2019-05-24	CZ	Czechia	3	1	16999	4750	62	15
Jiří Drahoš	Jiří Drahoš	462447430809625	Facebook	d144	2019-05-24	CZ	Czechia	1	1	16666	3333	64	12
Tomáš Lázna	Lazna Tomas	260234168098745	Facebook	d144	2019-05-24	CZ	Czechia	4	1	16665	5333	38	17
Míša Tejmlová	Tejmlová Michaela	170261140345723	Facebook	d144	2019-05-24	CZ	Czechia	4	1	15332	4000	64	16
Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	d144	2019-05-24	CZ	Czechia	13	1	15006	3010	70	20
Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	d144	2019-05-24	CZ	Czechia	10	1	14948	7249	213	47
Česká pirátská strana - Piráti Plzeňský kraj	Kubat Josef	115602606970	Facebook	d144	2019-05-24	CZ	Czechia	3	1	14165	3833	48	9
Eva Decroix	ODS - Občanská demokratická strana	567229570370422	Facebook	d144	2019-05-24	CZ	Czechia	12	1	14021	3876	74	31
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	d144	2019-05-24	CZ	Czechia	3	1	12915	2583	56	15
Alexandr Vondra	ODS - Občanská demokratická strana	317802208282505	Facebook	d144	2019-05-24	CZ	Czechia	2	1	12499	2500	135	27
Nina Nováková	KDU-ČSL	337821749739175	Facebook	d144	2019-05-24	CZ	Czechia	1	1	12497	2499	48	9
Luděk Niedermayer	TOP 09	1395881230682843	Facebook	d144	2019-05-24	CZ	Czechia	3	1	10253	2984	39	11
