country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CZ	Czechia	d135	2019-05-15	953	145	2258373	734609	7185	1652
CZ	Czechia	d134	2019-05-14	1186	162	3054200	980996	10662	2384
CZ	Czechia	d133	2019-05-13	1155	168	3497632	1126497	12336	2900
CZ	Czechia	d132	2019-05-12	1084	165	3265207	1057070	11629	2843
CZ	Czechia	d131	2019-05-11	889	161	2528070	912320	9187	2305
CZ	Czechia	d130	2019-05-10	1732	166	7306263	2151375	28594	6954
CZ	Czechia	d129	2019-05-09	813	144	3118537	1229638	12279	3026
CZ	Czechia	d128	2019-05-08	775	141	2444704	895330	9650	2251
CZ	Czechia	d127	2019-05-07	818	139	3193142	1135318	11749	2773
CZ	Czechia	d126	2019-05-06	782	128	2452875	821233	9238	2190
CZ	Czechia	d125	2019-05-05	658	126	1485658	547649	5256	1163
CZ	Czechia	d124	2019-05-04	649	126	1788296	709138	6449	1966
CZ	Czechia	d123	2019-05-03	733	134	2603400	899893	9345	2857
CZ	Czechia	d122	2019-05-02	678	134	2058680	760311	6085	1994
CZ	Czechia	d121	2019-05-01	617	133	1568862	623386	4738	1720
CZ	Czechia	d120	2019-04-30	708	143	2760544	1084925	9397	3053
CZ	Czechia	d119	2019-04-29	946	148	3649302	1199932	15376	4572
CZ	Czechia	d118	2019-04-28	583	143	1017457	363772	4019	1500
CZ	Czechia	d117	2019-04-27	673	150	1360192	433075	6376	2100
CZ	Czechia	d116	2019-04-26	713	156	2801976	943061	14378	3971
CZ	Czechia	d115	2019-04-25	618	148	1178968	288830	4913	1009
CZ	Czechia	d114	2019-04-24	582	146	872285	211103	2824	624
CZ	Czechia	d113	2019-04-23	556	152	894971	262847	3072	628
CZ	Czechia	d112	2019-04-22	483	139	268224	86962	1038	186
CZ	Czechia	d111	2019-04-21	522	144	805828	260464	3122	671
CZ	Czechia	d110	2019-04-20	536	150	1168498	380885	3635	1094
CZ	Czechia	d109	2019-04-19	589	170	2201607	797442	7788	2207
CZ	Czechia	d108	2019-04-18	587	170	1743866	463713	3546	815
CZ	Czechia	d107	2019-04-17	560	167	1365880	483300	6126	1316
CZ	Czechia	d106	2019-04-16	563	171	663941	241374	2416	495
