country_code_filter	country_name_filter	week_code	week_label	first_day	last_day	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	w019	Week 19	2019-05-06	2019-05-12	3945	779	93496799	33554920	481749	51137
IT	Italy	w018	Week 18	2019-04-29	2019-05-05	3019	859	53620749	19523100	265779	32038
IT	Italy	w017	Week 17	2019-04-22	2019-04-28	2038	793	26809789	10036846	117284	14814
IT	Italy	w016	Week 16	2019-04-15	2019-04-21	2042	988	16889634	5847664	104679	8820
IT	Italy	w015	Week 15	2019-04-08	2019-04-14	2929	1433	33220537	11855859	188994	18115
IT	Italy	w014	Week 14	2019-04-01	2019-04-07	2562	1326	28762940	9931214	153815	13557
IT	Italy	w013	Week 13	2019-03-25	2019-03-31	2235	1121	29720568	11041289	143440	13525
IT	Italy	w012	Week 12	2019-03-18	2019-03-24	2202	1107	26492653	9397575	134880	11121
IT	Italy	w011	Week 11	2019-03-11	2019-03-17	1840	998	24193491	8833913	130546	11007
IT	Italy	w010	Week 10	2019-03-04	2019-03-10	1380	756	20316488	7102935	96590	8034
IT	Italy	w009	Week 9	2019-02-25	2019-03-03	734	375	13570712	5218571	63829	8166
IT	Italy	w008	Week 8	2019-02-18	2019-02-24	388	160	4700629	1892117	23252	3165
IT	Italy	w007	Week 7	2019-02-11	2019-02-17	383	137	4481827	1683363	34030	3913
IT	Italy	w006	Week 6	2019-02-04	2019-02-10	288	117	3108822	1065678	20966	2268
IT	Italy	w005	Week 5	2019-01-28	2019-02-03	261	103	1145969	373575	6531	177
IT	Italy	w004	Week 4	2019-01-21	2019-01-27	290	91	2918991	1107823	15908	1139
IT	Italy	w003	Week 3	2019-01-14	2019-01-20	259	89	2431557	909157	17607	1971
IT	Italy	w002	Week 2	2019-01-07	2019-01-13	254	78	2702040	858809	19267	1708
IT	Italy	w001	Week 1	2019-01-01	2019-01-06	211	67	2191967	770798	12799	971
