advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	d070	2019-03-11	HU	Hungary	5	1	122302	52896	860	171
European Parliament		178362315106	Facebook	d070	2019-03-11	HU	Hungary	3	1	80332	40000	232	40
Dúró Dóra	Sipos 	191946490841225	Facebook	d070	2019-03-11	HU	Hungary	4	1	31546	6309	91	18
Lehet Más a Jövő		1593028000946631	Facebook	d070	2019-03-11	HU	Hungary	4	1	11996	2000	31	6
Novák Előd		112879632128020	Facebook	d070	2019-03-11	HU	Hungary	2	1	10317	4444	18	9
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d070	2019-03-11	HU	Hungary	4	1	7324	3094	65	14
XXI. Század Intézet		751133218288660	Facebook	d070	2019-03-11	HU	Hungary	1	1	6249	1249	3	1
European Greens		141366725876424	Facebook	d070	2019-03-11	HU	Hungary	2	1	5208	1104	11	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	d070	2019-03-11	HU	Hungary	8	1	4837	1226	3	1
Angyal Károly		1215492498464496	Facebook	d070	2019-03-11	HU	Hungary	1	1	3333	1666	5	1
Kommentár folyóirat		164978926850719	Facebook	d070	2019-03-11	HU	Hungary	1	1	3333	666	2	1
Szimpozion Egyesület		114736151928312	Facebook	d070	2019-03-11	HU	Hungary	1	1	3333	666	2	1
Magyarország a világban		219747492309273	Facebook	d070	2019-03-11	HU	Hungary	2	1	3332	666	10	2
Válasz Online		1926735160968885	Facebook	d070	2019-03-11	HU	Hungary	1	1	2499	499	7	1
Mi Hazánk Mozgalom Békési alapszervezete		531189120672449	Facebook	d070	2019-03-11	HU	Hungary	1	1	2499	500	1	0
EURACTIV		15299247059	Facebook	d070	2019-03-11	HU	Hungary	4	1	2454	490	5	0
Dr. Pósán László		142020589304689	Facebook	d070	2019-03-11	HU	Hungary	1	1	2173	434	6	1
Zöld Fiatalok Egyesület - Zöfi		173251868788	Facebook	d070	2019-03-11	HU	Hungary	1	1	1999	1000	6	3
Solar Express KFT		721976974593091	Facebook	d070	2019-03-11	HU	Hungary	2	1	1833	366	5	1
Európai Parlament Tájékoztatási Irodája		126893087354793	Facebook	d070	2019-03-11	HU	Hungary	6	1	1753	419	1	0
Nyugdíj Másképpen		1097598910354552	Facebook	d070	2019-03-11	HU	Hungary	4	1	1561	355	1	0
Liberálisok -  Békéscsaba	Liberálisok - Békéscsaba	524197977656889	Facebook	d070	2019-03-11	HU	Hungary	1	1	624	124	1	0
European Action Week Against Racism		1224138274394269	Facebook	d070	2019-03-11	HU	Hungary	1	1	570	114	1	0
Tisza Koalíció		198824743628480	Facebook	d070	2019-03-11	HU	Hungary	1	1	416	83	1	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	d070	2019-03-11	HU	Hungary	1	1	415	83	0	0
