advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	50k_100k	50k - 100k	DE	Germany	55	1	5499942	2749998	29944	7499
FDP	FDP	21289227249	Facebook	50k_100k	50k - 100k	DE	Germany	18	1	1799982	900000	8582	1700
SPD	SPD	47930567748	Facebook	50k_100k	50k - 100k	DE	Germany	18	1	1799982	900000	9482	2199
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	50k_100k	50k - 100k	DE	Germany	14	1	1399986	700000	7986	2199
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	50k_100k	50k - 100k	DE	Germany	12	1	1199986	599999	5987	1199
Nicola Beer	FDP	206866712830769	Facebook	50k_100k	50k - 100k	DE	Germany	7	1	699992	349999	4492	1499
DIE LINKE	DIE LINKE	47694585682	Facebook	50k_100k	50k - 100k	DE	Germany	6	1	599994	300000	2994	599
Katarina Barley	SPD	1522202731410785	Facebook	50k_100k	50k - 100k	DE	Germany	6	1	599993	299999	2993	599
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	50k_100k	50k - 100k	DE	Germany	5	1	499995	250000	2095	400
Avaaz	Avaaz	8340223883	Facebook	50k_100k	50k - 100k	DE	Germany	5	1	499995	250000	2495	500
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	50k_100k	50k - 100k	DE	Germany	5	1	499994	249999	2094	399
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	50k_100k	50k - 100k	DE	Germany	4	1	399996	200000	1996	400
AfD	AfD	540404695989874	Facebook	50k_100k	50k - 100k	DE	Germany	4	1	399996	200000	1996	400
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	50k_100k	50k - 100k	DE	Germany	4	1	399996	200000	3496	1600
WWF Deutschland	WWF Deutschland	218786540044	Facebook	50k_100k	50k - 100k	DE	Germany	4	1	399996	200000	3996	2000
Bayernpartei	Bayernpartei	78309442751	Facebook	50k_100k	50k - 100k	DE	Germany	4	1	399995	199999	3495	1599
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	50k_100k	50k - 100k	DE	Germany	4	1	399995	199999	3995	1999
FDP Baden-Württemberg	FDP Baden-Württemberg	241400009229424	Facebook	50k_100k	50k - 100k	DE	Germany	3	1	299997	150000	2997	1500
BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	1608463192727453	Facebook	50k_100k	50k - 100k	DE	Germany	3	1	299997	150000	1497	300
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	50k_100k	50k - 100k	DE	Germany	3	1	299997	150000	2497	1100
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	50k_100k	50k - 100k	DE	Germany	5	1	201236	100619	2003	1001
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	50k_100k	50k - 100k	DE	Germany	2	1	199998	100000	998	200
FDP Bremen	FDP Bremen	152934608113175	Facebook	50k_100k	50k - 100k	DE	Germany	2	1	199998	100000	1998	1000
Arndt Kohn	SPD-Unterbezirk in der Städteregion Aachen	1232732846774130	Facebook	50k_100k	50k - 100k	DE	Germany	2	1	199998	100000	998	200
Campact e.V.	Campact e.V.	82734241364	Facebook	50k_100k	50k - 100k	DE	Germany	2	1	199998	99999	5498	1100
