impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	DE	Germany	18959	417	18887629	0	1872093	100
1k_5k	1k - 5k	DE	Germany	11190	517	55786829	11159597	1115186	2599
5k_10k	5k - 10k	DE	Germany	2181	274	21466865	10734506	252936	10099
10k_50k	10k - 50k	DE	Germany	1814	292	85552404	17110823	489711	84355
50k_100k	50k - 100k	DE	Germany	274	83	24278839	12139541	150518	43271
100k_200k	100k - 200k	DE	Germany	140	54	24227017	12113569	196459	50717
200k_500k	200k - 500k	DE	Germany	77	33	29213846	11685561	241709	51385
500k_1m	500k - 1m	DE	Germany	27	13	14939700	7469857	75154	18367
