impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	MT	Malta	36	15	35964	0	3564	0
1k_5k	1k - 5k	MT	Malta	41	16	204958	40999	4058	0
5k_10k	5k - 10k	MT	Malta	5	5	40231	20117	398	0
10k_50k	10k - 50k	MT	Malta	11	7	500978	100197	1791	200
100k_200k	100k - 200k	MT	Malta	3	2	15360	7680	38	7
