recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	NL	Netherlands	783	152	2326983	1002784	17400	3296
rd2	Last 2 days	2019-05-11	2019-05-12	NL	Netherlands	871	167	4905391	2093430	37035	7165
rd3	Last 3 days	2019-05-10	2019-05-12	NL	Netherlands	942	181	7694676	3254597	58257	11202
rd4	Last 4 days	2019-05-09	2019-05-12	NL	Netherlands	1016	192	11570904	4926743	89439	17546
rd5	Last 5 days	2019-05-08	2019-05-12	NL	Netherlands	1065	201	14204885	6057025	109825	22183
rd6	Last 6 days	2019-05-07	2019-05-12	NL	Netherlands	1125	210	16956902	7233282	132601	26797
rw1	Last week	2019-05-06	2019-05-12	NL	Netherlands	1182	227	19621825	8401067	151741	31349
rw2	Last 2 weeks	2019-04-29	2019-05-12	NL	Netherlands	1744	333	31155236	13103575	247439	52148
rw3	Last 3 weeks	2019-04-22	2019-05-12	NL	Netherlands	2084	423	36289606	15144679	285743	60293
rw4	Last 4 weeks	2019-04-15	2019-05-12	NL	Netherlands	2651	542	49154966	20133153	388711	79644
rm1	Last month	2019-04-13	2019-05-12	NL	Netherlands	2791	606	52002380	21320884	410199	83603
rm2	Last 2 months	2019-03-14	2019-05-12	NL	Netherlands	4962	1252	86464936	34429542	730630	141682
rm3	Last 3 months	2019-02-12	2019-05-12	NL	Netherlands	5850	1397	101651746	40293903	847044	161294
rm6	Last 6 months	2019-01-01	2019-05-12	NL	Netherlands	6147	1449	107845056	42636174	890767	170406
