advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	0_50	0 - 50	BE	Belgium	227	1	6299087	1539187	22402	0
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	0_50	0 - 50	BE	Belgium	81	1	3032450	1035766	7994	0
Groen	Groen	84920854319	Facebook	0_50	0 - 50	BE	Belgium	134	1	2811755	694349	13215	0
Open Vld	Open Vld	53668151866	Facebook	0_50	0 - 50	BE	Belgium	276	1	2706897	653852	27237	0
Peter Mertens	PVDA	236485149843971	Facebook	0_50	0 - 50	BE	Belgium	510	1	2562557	524763	50282	0
DéFI	DéFI	173518112695794	Facebook	0_50	0 - 50	BE	Belgium	130	1	2473023	570182	12829	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	0_50	0 - 50	BE	Belgium	80	1	1761535	418501	7890	0
IKEA	IKEA	112961202185776	Facebook	0_50	0 - 50	BE	Belgium	55	1	1585991	379813	5428	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	0_50	0 - 50	BE	Belgium	90	1	1581832	445155	4917	0
European Parliament		178362315106	Facebook	0_50	0 - 50	BE	Belgium	90	1	1214229	287125	7897	0
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	0_50	0 - 50	BE	Belgium	141	1	1168211	325982	13915	0
CD&V	CD&V	52997544531	Facebook	0_50	0 - 50	BE	Belgium	80	1	1131382	300060	7895	0
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	0_50	0 - 50	BE	Belgium	126	1	1126301	257185	12435	0
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	0_50	0 - 50	BE	Belgium	77	1	1112449	291091	7599	0
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	0_50	0 - 50	BE	Belgium	78	1	1008768	245233	7697	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	0_50	0 - 50	BE	Belgium	33	1	842337	231277	3256	0
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	0_50	0 - 50	BE	Belgium	54	1	827362	183427	5329	0
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	0_50	0 - 50	BE	Belgium	92	1	756541	199376	9079	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	0_50	0 - 50	BE	Belgium	46	1	697238	171315	2471	0
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	0_50	0 - 50	BE	Belgium	160	1	687522	129559	15789	0
John Crombez	sp.a	264131406977201	Facebook	0_50	0 - 50	BE	Belgium	15	1	587151	245234	1480	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	0_50	0 - 50	BE	Belgium	27	1	516623	126425	2661	0
Unis pour les Droits Humains		1642871805813802	Facebook	0_50	0 - 50	BE	Belgium	16	1	505357	195958	629	0
Marie Arena		109149719130331	Facebook	0_50	0 - 50	BE	Belgium	20	1	499417	126603	1973	0
Vluchtelingenwerk Vlaanderen		81497097451	Facebook	0_50	0 - 50	BE	Belgium	7	1	498377	189396	690	0
