advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
PNL Mures	EUROPA DNS	143378845861681	Facebook	0_1k	0 - 1k	RO	Romania	11	1	10989	0	228	0
Gabriel Daraban	Dumio	170290960472201	Facebook	0_1k	0 - 1k	RO	Romania	9	1	8991	0	187	0
Norica Nicolai	Increase Digital	121265151226126	Facebook	0_1k	0 - 1k	RO	Romania	9	1	8990	0	187	0
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	0_1k	0 - 1k	RO	Romania	7	1	6993	0	145	0
Organizația de Tineret - PMP Cluj	Partidul Miscarea Populara	1707460365989111	Facebook	0_1k	0 - 1k	RO	Romania	6	1	5994	0	124	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	0_1k	0 - 1k	RO	Romania	5	1	4994	0	495	0
Partidul Mișcarea Populară Dej	Partidul Miscarea Populara	490109671392341	Facebook	0_1k	0 - 1k	RO	Romania	5	1	4994	0	104	0
Partidul Mișcarea Populară Cluj	Partidul Miscarea Populara	1424043861019646	Facebook	0_1k	0 - 1k	RO	Romania	5	1	4994	0	104	0
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	0_1k	0 - 1k	RO	Romania	4	1	3996	0	83	0
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	0_1k	0 - 1k	RO	Romania	4	1	3995	0	83	0
USR Galați	Uniunea Salvați România	174434106304018	Facebook	0_1k	0 - 1k	RO	Romania	4	1	3995	0	83	0
USR Prahova	USR Prahova	1385405838141456	Facebook	0_1k	0 - 1k	RO	Romania	4	1	3995	0	83	0
USR Ilfov	USR Ilfov	1871260176434584	Facebook	0_1k	0 - 1k	RO	Romania	4	1	3995	0	83	0
Antal Lóránt	Diversity Advertising	490181697757865	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2997	0	62	0
Ilan Laufer		364446500390294	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2997	0	62	0
Partidul Mișcarea Populară Cluj-Napoca	Partidul Miscarea Populara	2081882595470333	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2996	0	62	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2996	0	62	0
USR Maramureș	USR Maramureș	1750327845246533	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2996	0	62	0
Ionel Arsene	Ionel Arsene	298765223557508	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2996	0	62	0
Partidul Mișcarea Populară Gherla	Partidul Miscarea Populara	232937900984571	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2996	0	62	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2990	0	62	0
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Kolozs Megyei Ifjúsági Fórum - Kifor	DIV ad	196110100428834	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
EM360 cu Adi Maniutiu	EM360 cu Adi Maniutiu	201920416986321	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
George Simion	George Simion	2212856535602171	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Forum Cogitorium	Zsombor Ferencz	1039582286103020	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Giurgiu-acid.ro		1938045996436420	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	119	0
Partidul Mișcarea Populară Huedin	Partidul Miscarea Populara	225050644925789	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Partidul Mișcarea Populară Florești	Partidul Miscarea Populara	2093436807582434	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Iulian Lorincz	Uniunea Salvați România - USR	924354934394338	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
PNL Oradea	PNL Oradea	304085190083197	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Stop AAAS Ro		1640996242671731	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	131	0
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Peter Costea		407413792695356	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	176	0
Susțin PRO România Câmpulung Muscel		297751147530961	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Expirat		116581321703582	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
RMDSZ	RMDSZ	102601499822802	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1997	0	41	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1997	0	41	0
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1997	0	41	0
Tractari  Auto Oradea-Intern-International Rga Speed Trans	RAZAILA ADRIAN-COSMIN	116323535162294	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1995	0	41	0
Drobeta Online - Stiri din Mehedinti	Vasilan Pavel-Mihai	1133575306806915	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1976	0	41	0
European Greens	European Greens	141366725876424	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1573	0	155	0
European Commission	European Commission	107898832590939	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1450	0	143	0
Oláh Emese	Div ads	309748249443745	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Avocat Dr. Ivan Dragos Lucian		928670197334906	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	88	0
George Moldovan		191424968074908	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Chelemen Paula's Arts		1439238726174511	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	0	0
ALDE  Prahova	Love to Advertise	1598333033752067	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
USR Sector 3	USR Sector 3	1658924257659048	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
La Florin - magazin mixt		215582291878938	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Csoma Botond	Div ads	1305418182809740	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Cornel Radu Loghin	RADU-LOGHIN CORNEL	429437337859107	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Andrei Ivan		2347430905484156	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
USR Timiș		873737539404529	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Vlad Botoș	Uniunea Salvați România	404345336963581	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
