advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Corina Cretu	Corina Cretu	200813406761691	Facebook	1k_5k	1k - 5k	RO	Romania	21	1	104979	21000	436	0
PNL Mures	EUROPA DNS	143378845861681	Facebook	1k_5k	1k - 5k	RO	Romania	12	1	59987	11999	249	0
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	1k_5k	1k - 5k	RO	Romania	11	1	54989	11000	228	0
Gabriel Daraban	Dumio	170290960472201	Facebook	1k_5k	1k - 5k	RO	Romania	11	1	54989	11000	228	0
RMDSZ	RMDSZ	102601499822802	Facebook	1k_5k	1k - 5k	RO	Romania	11	1	54988	10999	228	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	1k_5k	1k - 5k	RO	Romania	9	1	44991	9000	187	0
Csíkország	Csíkország	2229168487164126	Facebook	1k_5k	1k - 5k	RO	Romania	8	1	39992	8000	166	0
EM360 cu Adi Maniutiu	EM360 cu Adi Maniutiu	201920416986321	Facebook	1k_5k	1k - 5k	RO	Romania	8	1	39992	8000	166	0
Oláh Emese	Div ads	309748249443745	Facebook	1k_5k	1k - 5k	RO	Romania	6	1	29994	6000	124	0
Kolozs Megyei Ifjúsági Fórum - Kifor	DIV ad	196110100428834	Facebook	1k_5k	1k - 5k	RO	Romania	6	1	29994	6000	124	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	1k_5k	1k - 5k	RO	Romania	5	1	24995	5000	104	0
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	1k_5k	1k - 5k	RO	Romania	5	1	24995	5000	104	0
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	1k_5k	1k - 5k	RO	Romania	5	1	24995	4999	104	0
USR Ilfov	USR Ilfov	1871260176434584	Facebook	1k_5k	1k - 5k	RO	Romania	5	1	24995	5000	104	0
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	1k_5k	1k - 5k	RO	Romania	5	1	24994	4999	104	0
USR Galați	Uniunea Salvați România	174434106304018	Facebook	1k_5k	1k - 5k	RO	Romania	5	1	24993	4999	103	0
