advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gabriel Daraban	Dumio	170290960472201	Facebook	0_1k	0 - 1k	RO	Romania	8	1	7992	0	166	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	0_1k	0 - 1k	RO	Romania	5	1	4994	0	104	0
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2997	0	62	0
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	0_1k	0 - 1k	RO	Romania	3	1	2997	0	62	0
USR Prahova	USR Prahova	1385405838141456	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	41	0
Daniel Marinac		191781881583981	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1998	0	176	0
PNL Mures	EUROPA DNS	143378845861681	Facebook	0_1k	0 - 1k	RO	Romania	2	1	1997	0	41	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Vaslui pentru integritate		264022660693842	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Ionel Bogdan	Rus Alexandra	1449284915381234	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
ALDE - Partidul Alianta Liberalilor si Democratilor Constanta	Dumio	1573385822939865	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Norica Nicolai	Increase Digital	121265151226126	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Drobeta Online - Stiri din Mehedinti	Vasilan Pavel-Mihai	1133575306806915	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Good Affairs		750408395070231	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Takacs Zoltan	Takacs Zoltan	1827240594259659	Facebook	0_1k	0 - 1k	RO	Romania	1	1	999	0	20	0
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	0_1k	0 - 1k	RO	Romania	1	1	998	0	20	0
USR Petroșani	Uniunea Salvați România - USR	1624764627827202	Facebook	0_1k	0 - 1k	RO	Romania	1	1	998	0	20	0
