gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	PT	Portugal	3957	1038	23338193	9138162	82911	11973
m	male	PT	Portugal	3489	985	23005101	9320914	83933	14343
u	unknown	PT	Portugal	3181	904	192605	75729	839	143
