advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	m	male	DE	Germany	5540	1	22304593	6241961	288439	15338
CDU	CDU	78502295414	Facebook	m	male	DE	Germany	14104	1	20612975	4496417	678206	2091
SPD	SPD	47930567748	Facebook	m	male	DE	Germany	2479	1	11385516	2851743	258245	6964
FDP	FDP	21289227249	Facebook	m	male	DE	Germany	1175	1	10694069	3350883	117814	5546
Nicola Beer	FDP	206866712830769	Facebook	m	male	DE	Germany	91	1	4761333	1925867	48150	10631
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	m	male	DE	Germany	95	1	4536678	1750499	22177	5314
DIE LINKE	DIE LINKE	47694585682	Facebook	m	male	DE	Germany	603	1	4035827	1103188	40834	867
European Parliament	European Parliament	178362315106	Facebook	m	male	DE	Germany	13	1	2855212	1307149	17995	3981
Avaaz	Avaaz	8340223883	Facebook	m	male	DE	Germany	30	1	2833815	1228852	25147	5056
Katarina Barley	SPD	1522202731410785	Facebook	m	male	DE	Germany	451	1	2575955	649914	44869	815
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	m	male	DE	Germany	13	1	2239022	1005503	19260	6145
Kialo	Kialo	729627343834501	Facebook	m	male	DE	Germany	65	1	2171696	500712	21019	4098
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	m	male	DE	Germany	15	1	1888664	933574	5845	1420
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	DE	Germany	51	1	1545055	660520	12306	2800
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	m	male	DE	Germany	5	1	1535850	739839	9887	2462
Campact e.V.	Campact e.V.	82734241364	Facebook	m	male	DE	Germany	6	1	1147255	536507	9233	2129
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	m	male	DE	Germany	481	1	1136316	240690	28073	833
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	m	male	DE	Germany	16	1	1083519	489362	17348	4038
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	m	male	DE	Germany	21	1	1007571	444334	4103	731
Sven Giegold	Sven Giegold	1391306014465513	Facebook	m	male	DE	Germany	23	1	907637	308528	8179	1529
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	m	male	DE	Germany	8	1	840920	369633	9899	2295
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	m	male	DE	Germany	3	1	771813	355006	5403	1080
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	m	male	DE	Germany	205	1	735208	130708	40486	5017
Party of the European Left	Franziska Laskowski	160598290012	Facebook	m	male	DE	Germany	2	1	727771	291109	4846	1151
FDP Bremen	FDP Bremen	152934608113175	Facebook	m	male	DE	Germany	133	1	707792	210154	10840	1043
