advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	49	1	3413	1432	12	3
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	16	1	1633	693	1	0
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	19	1	1288	584	3	0
Marijana Petir	Marijana Petir	1418903245032313	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	9	1	1196	314	2	0
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	22	1	1089	480	2	0
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	18	1	955	397	2	0
European Parliament	European Parliament	178362315106	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	15	1	924	428	2	0
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	8	1	526	209	1	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	20	1	512	174	3	0
Joško Klisović	Klisovic Josko	1262594650584725	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	14	1	462	113	1	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	10	1	412	167	1	0
Model European Union Zagreb - MEUZ	Divea Studio	521874817895935	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	5	1	385	161	0	0
Slobodna Dalmacija	Slobodna Dalmacija	100267330025110	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	24	1	312	92	0	0
Sunčana Glavak	HDZ - Hrvatska demokratska zajednica	482597361772021	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	4	1	290	113	1	0
European Greens	European Greens	141366725876424	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	6	1	258	107	0	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	8	1	227	71	0	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	8	1	218	43	0	0
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	3	1	183	83	0	0
