advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	u	unknown	RO	Romania	213	1	70807	31054	200	45
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	u	unknown	RO	Romania	98	1	38242	17586	100	29
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	u	unknown	RO	Romania	143	1	28073	12086	47	12
Declic	Declic	686190454826244	Facebook	u	unknown	RO	Romania	26	1	27236	11360	51	11
Kialo		729627343834501	Facebook	u	unknown	RO	Romania	271	1	25518	10353	157	37
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	u	unknown	RO	Romania	85	1	22728	9638	90	21
România în primul rând	Future Innovation	770704223323599	Facebook	u	unknown	RO	Romania	88	1	22025	9570	23	5
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u	unknown	RO	Romania	47	1	12904	6002	26	7
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	RO	Romania	45	1	12452	4862	17	3
European Parliament		178362315106	Facebook	u	unknown	RO	Romania	81	1	10508	4519	52	8
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	u	unknown	RO	Romania	39	1	10435	4917	35	9
RMDSZ	RMDSZ	102601499822802	Facebook	u	unknown	RO	Romania	216	1	9934	2724	14	2
Tikaboo Romania		617570241716349	Facebook	u	unknown	RO	Romania	4	1	8828	3773	28	5
Romania #nuepsd	Future Innovation	293215748279337	Facebook	u	unknown	RO	Romania	34	1	7739	3556	5	2
European Greens		141366725876424	Facebook	u	unknown	RO	Romania	24	1	7361	3431	16	4
Silvia Dinică		1128229287275038	Facebook	u	unknown	RO	Romania	21	1	6530	2643	12	2
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	u	unknown	RO	Romania	38	1	5986	2745	9	2
European Commission		107898832590939	Facebook	u	unknown	RO	Romania	13	1	4555	2258	13	3
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	u	unknown	RO	Romania	17	1	3851	1857	19	4
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	u	unknown	RO	Romania	24	1	3783	1738	13	4
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	u	unknown	RO	Romania	20	1	3684	1672	3	0
WWF-Romania		189728367297	Facebook	u	unknown	RO	Romania	2	1	3230	1224	1	0
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	u	unknown	RO	Romania	9	1	2945	1208	6	2
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	u	unknown	RO	Romania	78	1	2859	976	6	0
Greens/EFA in the European Parliament		150527751674751	Facebook	u	unknown	RO	Romania	30	1	2828	1108	5	0
