region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
harju_county	Harju County	EE	Estonia	2231	516	5707273	2037666	33267	4563
hiiu_county	Hiiu County	EE	Estonia	644	130	1491	384	10	0
ida_viru_county	Ida-Viru County	EE	Estonia	1252	267	171997	45110	1310	51
jarva_county	Järva County	EE	Estonia	1029	193	53151	18960	660	6
jogeva_county	Jõgeva County	EE	Estonia	937	170	10712	3136	100	3
laane_county	Lääne County	EE	Estonia	979	189	33006	13381	314	3
laane_viru_county	Lääne-Viru County	EE	Estonia	1185	230	280677	69868	1652	27
parnu_county	Pärnu County	EE	Estonia	1381	276	329499	112550	2111	270
polva_county	Põlva County	EE	Estonia	873	168	19138	4755	164	2
rapla_county	Rapla County	EE	Estonia	957	195	16320	4446	307	5
saare_county	Saare County	EE	Estonia	969	188	37108	11886	367	7
tartu_county	Tartu County	EE	Estonia	1803	389	723673	254384	3788	504
valga_county	Valga County	EE	Estonia	917	182	11729	3298	54	3
viljandi_county	Viljandi County	EE	Estonia	1193	234	89259	25912	1073	21
voru_county	Võru County	EE	Estonia	1041	205	63545	16678	349	9
