advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
AMERISOFT SRL		AR573801583431647232	Google	d124	2019-05-04	134	1	19265980	1923151	1744	106
Future Innovation SRL		AR474748779908562944	Google	d124	2019-05-04	20	1	15754114	1575369	28222	480
CDU Christlich Demokratische Union		AR68737343799951360	Google	d124	2019-05-04	2554	1	7669285	361250	61296	4356
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	d124	2019-05-04	63	1	4227687	421298	13247	337
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	d124	2019-05-04	75	1	3936224	391331	42335	2550
Občanska demokraticka strana		AR386241117529571328	Google	d124	2019-05-04	29	1	3820773	366666	9746	180
Freiheitliche Partei Österreich		AR333020356698701824	Google	d124	2019-05-04	36	1	3689548	368277	22189	389
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d124	2019-05-04	1406	1	2763094	150052	7063	38
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d124	2019-05-04	48	1	2754000	265000	945	30
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d124	2019-05-04	107	1	2050166	194000	1550	70
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d124	2019-05-04	299	1	1996789	172396	2766	99
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d124	2019-05-04	56	1	1753862	173768	46245	828
Alternativet		AR198061076825243648	Google	d124	2019-05-04	3	1	1585714	158571	8642	150
mmb media agentur d.o.o.		AR524572049809604608	Google	d124	2019-05-04	636	1	1442333	59047	4354	0
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	d124	2019-05-04	28	1	1161052	115789	144	7
Párbeszéd Magyarországért		AR567356246269624320	Google	d124	2019-05-04	8	1	1029047	102768	2793	50
SPD		AR456734381399080960	Google	d124	2019-05-04	27	1	1016020	101000	56587	3612
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	d124	2019-05-04	59	1	776270	74636	399	13
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	d124	2019-05-04	8	1	740000	74000	5500	100
Open Vld		AR369049153717665792	Google	d124	2019-05-04	33	1	565992	55456	734	58
CDA Doetinchem		AR453512812329697280	Google	d124	2019-05-04	29	1	534198	53044	136	6
HLAS		AR312619193323225088	Google	d124	2019-05-04	349	1	501614	26083	1527	24
Cink, s.r.o.		AR361287976015101952	Google	d124	2019-05-04	29	1	484893	47806	231	16
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	d124	2019-05-04	32	1	470886	45000	404	27
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	d124	2019-05-04	26	1	459452	45214	436	38
