audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	ES	Spain	18483	2219	77197756	29794878	491217	68911
f35_44	female (35-44)	ES	Spain	18531	2220	73154361	27778780	522232	70601
m25_34	male (25-34)	ES	Spain	17271	2149	67306598	26091215	456000	60948
f45_54	female (45-54)	ES	Spain	18959	2143	63661189	23138371	493422	60226
f18_24	female (18-24)	ES	Spain	15056	2016	61139031	24368620	327912	47103
m35_44	male (35-44)	ES	Spain	17226	2144	59891103	23048412	450908	59085
f55_64	female (55-64)	ES	Spain	18073	1970	47530350	16975403	440083	45308
m45_54	male (45-54)	ES	Spain	16636	2068	44880761	16664775	339291	44169
m18_24	male (18-24)	ES	Spain	14575	1967	42616356	16978974	244936	33570
m55_64	male (55-64)	ES	Spain	15547	1910	27091654	9934751	247465	26454
f65_	female (65+)	ES	Spain	15546	1738	26249128	9387980	252758	25208
m65_	male (65+)	ES	Spain	13974	1693	16090044	5937953	148110	16087
f13_17	female (13-17)	ES	Spain	906	353	1798737	706279	4602	376
m13_17	male (13-17)	ES	Spain	827	336	1162276	461149	2805	272
u35_44	unknown (35-44)	ES	Spain	12120	1815	1153192	453731	7700	1203
u25_34	unknown (25-34)	ES	Spain	11083	1711	619514	243602	3781	603
u45_54	unknown (45-54)	ES	Spain	10963	1658	507226	192968	3579	522
u55_64	unknown (55-64)	ES	Spain	8368	1362	204419	77040	1624	213
u65_	unknown (65+)	ES	Spain	7478	1235	185841	70462	1482	194
u18_24	unknown (18-24)	ES	Spain	6761	1270	141643	56043	792	121
u13_17	unknown (13-17)	ES	Spain	549	255	4329	1650	13	1
