advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Conservatives	The Conservative Party	8807334278	Facebook	d099	2019-04-09	187	1	3328744	1426949	33528	5636
European Parliament		178362315106	Facebook	d099	2019-04-09	353	1	3155322	1385173	14273	3192
Podemos	Unidas Podemos	269212336568846	Facebook	d099	2019-04-09	21	1	2739999	1311789	17293	4052
Kialo		729627343834501	Facebook	d099	2019-04-09	31	1	1985969	623000	12612	3204
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d099	2019-04-09	146	1	1982704	197004	399	0
SPD	SPD	47930567748	Facebook	d099	2019-04-09	250	1	1978750	468000	31250	1900
European Commission		107898832590939	Facebook	d099	2019-04-09	60	1	1163668	528623	5166	1282
European Greens		141366725876424	Facebook	d099	2019-04-09	27	1	1019756	432095	4660	1245
Sosialidemokraatit SDP		108945982480217	Facebook	d099	2019-04-09	92	1	929893	346594	5486	1211
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d099	2019-04-09	37	1	807489	383005	2405	571
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	d099	2019-04-09	34	1	745988	332785	6322	1259
Greens/EFA in the European Parliament		150527751674751	Facebook	d099	2019-04-09	24	1	646661	274714	734	86
Saine Abondance		2106701562887023	Facebook	d099	2019-04-09	6	1	620994	310000	7294	2000
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d099	2019-04-09	9	1	604664	272033	4104	950
Save the Children Italia		46590675335	Facebook	d099	2019-04-09	2	1	549998	210000	1498	600
People's Vote UK	People's Vote	748608695327755	Facebook	d099	2019-04-09	129	1	540355	173066	13433	2657
Asthma UK	Asthma UK	40952091012	Facebook	d099	2019-04-09	1	1	499999	200000	1156	578
38 Degrees	38 Degrees	200006375787	Facebook	d099	2019-04-09	61	1	460837	153943	3019	564
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d099	2019-04-09	2	1	416666	208333	257	128
HLAS		AR312619193323225088	Google	d099	2019-04-09	123	1	405626	19020	1172	0
Petizioni.it		1410474395723679	Facebook	d099	2019-04-09	9	1	367991	166000	2091	300
Save the Refugees		1931458237163388	Facebook	d099	2019-04-09	60	1	290916	88317	1535	248
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d099	2019-04-09	12	1	290357	20000	551	0
Best For Britain	Best for Britain	1863944713844924	Facebook	d099	2019-04-09	25	1	282021	98460	1819	290
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	d099	2019-04-09	5	1	264998	120000	278	139
TheArticle	TheArticle	607840469632004	Facebook	d099	2019-04-09	9	1	264203	107613	1046	396
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	d099	2019-04-09	36	1	263065	101516	1037	155
The Labour Party	The Labour Party	25749647410	Facebook	d099	2019-04-09	35	1	251792	104433	1810	378
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d099	2019-04-09	44	1	250777	23953	123	0
DéFI	DéFI	173518112695794	Facebook	d099	2019-04-09	1	1	249999	100000	499	250
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	d099	2019-04-09	1	1	249999	100000	52	10
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	d099	2019-04-09	1	1	249999	100000	49	0
Enel Energia		1589410777971706	Facebook	d099	2019-04-09	3	1	226999	103500	1644	325
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d099	2019-04-09	5	1	225713	102857	513	162
Ziggo Movies & Series		387504111602845	Facebook	d099	2019-04-09	3	1	223332	111666	1116	283
Greenpeace Polska		32104614789	Facebook	d099	2019-04-09	7	1	219993	74000	556	162
Right To Vote	Right to Vote	408236463256774	Facebook	d099	2019-04-09	21	1	212418	99212	2200	833
Europaparlamentets kontor i Sverige		293678655099	Facebook	d099	2019-04-09	1	1	199999	100000	999	200
Stop Impôt		1538720933075616	Facebook	d099	2019-04-09	1	1	199999	100000	999	500
