advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
The Week UK	The Week	177855115588808	Facebook	d052	2019-02-21	44	1	1880956	757000	20547	5207
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	d052	2019-02-21	292	1	1586232	359390	33494	465
Britain's Future	Britain's Future	1625300137516491	Facebook	d052	2019-02-21	361	1	1253373	382505	13009	3493
Apodemia		115927088504184	Facebook	d052	2019-02-21	2	1	1199998	600000	598	100
Proud of Our Pride		400548670511219	Facebook	d052	2019-02-21	22	1	694978	166000	1938	0
People's Vote UK	People's Vote	748608695327755	Facebook	d052	2019-02-21	24	1	540685	215062	6656	1455
Kialo		729627343834501	Facebook	d052	2019-02-21	1	1	499999	200000	889	445
Entega		198244400189055	Facebook	d052	2019-02-21	18	1	379232	104250	5145	1412
The Labour Party	The Labour Party	25749647410	Facebook	d052	2019-02-21	21	1	363650	96333	2198	160
Best For Britain	Best for Britain	1863944713844924	Facebook	d052	2019-02-21	92	1	358564	156789	4519	883
European Commission		107898832590939	Facebook	d052	2019-02-21	1	1	333333	166666	1666	333
Lilian Marijnissen	SP	844559615710915	Facebook	d052	2019-02-21	2	1	299998	150000	998	200
We are the 52%	We are the 52%	466744973727718	Facebook	d052	2019-02-21	12	1	275531	117463	856	195
Médecins du Monde France		265420476920	Facebook	d052	2019-02-21	9	1	269991	54000	2091	300
Dr Sannas		432084333637525	Facebook	d052	2019-02-21	4	1	199996	40000	740	231
38 Degrees	38 Degrees	200006375787	Facebook	d052	2019-02-21	30	1	199278	78909	915	130
Plan International Sverige		382243262003	Facebook	d052	2019-02-21	31	1	161997	66476	342	140
Unis pour les Droits Humains		1642871805813802	Facebook	d052	2019-02-21	6	1	143093	44404	174	0
Primavera Sound	Influence Digital Ltd	156656398155	Facebook	d052	2019-02-21	3	1	108332	46666	538	96
Valore Solare		136764429735030	Facebook	d052	2019-02-21	2	1	104998	51000	598	100
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	d052	2019-02-21	1	1	99999	50000	499	100
CIWF Italia		576664002355828	Facebook	d052	2019-02-21	1	1	99999	50000	499	100
EU Watch	EU Watch	136146920436020	Facebook	d052	2019-02-21	6	1	86618	17323	198	0
Polska Fundacja im. Roberta Schumana	Polska Fundacja im. Roberta Schumana	150617698324166	Facebook	d052	2019-02-21	9	1	74998	22500	130	26
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	d052	2019-02-21	1	1	66666	33333	385	192
