recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	EL	Greece	1195	260	6838989	2420336	33810	1928
rd2	Last 2 days	2019-05-15	2019-05-16	EL	Greece	1402	282	16159888	5740218	80238	4861
rd3	Last 3 days	2019-05-14	2019-05-16	EL	Greece	1557	303	25331192	8965831	120122	8151
rd4	Last 4 days	2019-05-13	2019-05-16	EL	Greece	1694	316	33966408	12080885	152073	11041
rd5	Last 5 days	2019-05-12	2019-05-16	EL	Greece	1901	336	44918703	16273470	185225	14811
rd6	Last 6 days	2019-05-11	2019-05-16	EL	Greece	2062	351	54824328	19998773	217098	17999
rw1	Last week	2019-05-10	2019-05-16	EL	Greece	2207	360	63761350	23261693	246547	20915
rw2	Last 2 weeks	2019-05-03	2019-05-16	EL	Greece	3361	436	111517261	40935177	417837	38139
rw3	Last 3 weeks	2019-04-26	2019-05-16	EL	Greece	4177	504	138360598	50837395	529174	49204
rw4	Last 4 weeks	2019-04-19	2019-05-16	EL	Greece	4921	605	169124642	62126260	646111	62793
rm1	Last month	2019-04-17	2019-05-16	EL	Greece	5045	633	173176562	63524587	660962	64078
rm2	Last 2 months	2019-03-18	2019-05-16	EL	Greece	7197	1170	220225099	80684204	838328	80817
rm3	Last 3 months	2019-02-16	2019-05-16	EL	Greece	7904	1327	234107702	85514340	895218	84708
rm6	Last 6 months	2019-01-01	2019-05-16	EL	Greece	8235	1373	246745581	90529271	933178	90227
