age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	FR	France	12	4	74467	37221	74	0
18_24	18-24	FR	France	38	20	2544706	1080334	4000	955
25_34	25-34	FR	France	42	23	1418828	595947	2521	596
35_44	35-44	FR	France	41	23	835625	348435	2689	634
45_54	45-54	FR	France	39	22	581045	249820	2133	460
55_64	55-64	FR	France	49	22	571583	242673	2336	411
65_	65+	FR	France	36	20	688980	252304	2554	348
