advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	w019	Week 19	EE	Estonia	17	1	244800	71916	675	33
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	w019	Week 19	EE	Estonia	20	1	167850	51642	648	0
European Parliament		178362315106	Facebook	w019	Week 19	EE	Estonia	6	1	162497	62499	822	149
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	w019	Week 19	EE	Estonia	12	1	60327	17015	388	12
Urmas Paet	Paet Urmas	223092011815453	Facebook	w019	Week 19	EE	Estonia	6	1	39718	9285	195	0
Jaak Madison	Madison Jaak	536519246456733	Facebook	w019	Week 19	EE	Estonia	4	1	31331	7166	181	0
Triin Saag	Saag Triin	2012394932389774	Facebook	w019	Week 19	EE	Estonia	21	1	27559	4249	1140	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	w019	Week 19	EE	Estonia	5	1	25332	4999	82	0
Isamaa erakond		321163977576	Facebook	w019	Week 19	EE	Estonia	1	1	18181	9090	45	9
Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	w019	Week 19	EE	Estonia	1	1	16666	3333	33	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	w019	Week 19	EE	Estonia	2	1	6998	1400	138	0
Okupatsioonide ja vabaduse muuseum Vabamu		392862200823977	Facebook	w019	Week 19	EE	Estonia	1	1	4999	999	99	0
Yoko Alender		709212302463805	Facebook	w019	Week 19	EE	Estonia	1	1	1428	285	28	0
Compara		383769122391278	Facebook	w019	Week 19	EE	Estonia	1	1	714	142	14	0
Erki Savisaar		326940990843491	Facebook	w019	Week 19	EE	Estonia	1	1	454	90	9	0
Avatud Eesti Fond / Open Estonia Foundation		121563304583739	Facebook	w019	Week 19	EE	Estonia	1	1	333	66	6	0
Miapetra Kumpula-Natri		922311201130062	Facebook	w019	Week 19	EE	Estonia	1	1	268	53	2	0
Guardian Weekly		64525551258	Facebook	w019	Week 19	EE	Estonia	5	1	264	52	0	0
M&E Blog		1457037161268656	Facebook	w019	Week 19	EE	Estonia	1	1	166	0	16	0
Basmah		137973986840264	Facebook	w019	Week 19	EE	Estonia	20	1	75	16	0	0
Tuunes		992176580926495	Facebook	w019	Week 19	EE	Estonia	4	1	45	11	0	0
SV4IE		2246467545588430	Facebook	w019	Week 19	EE	Estonia	1	1	26	13	0	0
Européens Sans Frontières		668031516635463	Facebook	w019	Week 19	EE	Estonia	7	1	20	8	0	0
Exponea		437489159794764	Facebook	w019	Week 19	EE	Estonia	7	1	6	0	0	0
YOGA BURN		146316959083110	Facebook	w019	Week 19	EE	Estonia	3	1	6	1	0	0
Sustainability Times		214303005827359	Facebook	w019	Week 19	EE	Estonia	1	1	3	1	0	0
Human Rights Tattoo		245416135560300	Facebook	w019	Week 19	EE	Estonia	1	1	2	0	0	0
Minnesota House DFL Campaign	the DFL House Caucus, 255 East Plato Blvd, Saint Paul, MN 55107.	405346683155169	Facebook	w019	Week 19	EE	Estonia	1	1	2	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	w019	Week 19	EE	Estonia	2	1	1	0	0	0
S&P Global		112495188784373	Facebook	w019	Week 19	EE	Estonia	2	1	1	0	0	0
EURACTIV		15299247059	Facebook	w019	Week 19	EE	Estonia	1	1	1	0	0	0
CreativeLive		114420101917147	Facebook	w019	Week 19	EE	Estonia	1	1	1	0	0	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	w019	Week 19	EE	Estonia	1	1	0	0	0	0
Aleksejs Loskutovs		541229793055345	Facebook	w019	Week 19	EE	Estonia	1	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	w019	Week 19	EE	Estonia	3	1	0	0	0	0
Eldritch Foundry		333726374024339	Facebook	w019	Week 19	EE	Estonia	1	1	0	0	0	0
Alpine Garden Society		239451772739772	Facebook	w019	Week 19	EE	Estonia	1	1	0	0	0	0
Banque mondiale		155174084508744	Facebook	w019	Week 19	EE	Estonia	1	1	0	0	0	0
pro aurum Kilchberg ZH		258246284700914	Facebook	w019	Week 19	EE	Estonia	1	1	0	0	0	0
Intimina		127412964006704	Facebook	w019	Week 19	EE	Estonia	2	1	0	0	0	0
RSM MBA		110428762358678	Facebook	w019	Week 19	EE	Estonia	1	1	0	0	0	0
