week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	FR	France	1151	253	21629955	9270391	122064	23869
w019	Week 19	2019-05-06	2019-05-12	FR	France	1126	319	14645701	5967488	85789	17862
w018	Week 18	2019-04-29	2019-05-05	FR	France	1319	370	15329246	6507170	91418	17977
w017	Week 17	2019-04-22	2019-04-28	FR	France	1527	437	9811790	3918584	59200	9669
w016	Week 16	2019-04-15	2019-04-21	FR	France	1875	645	14097968	5717996	99946	14117
w015	Week 15	2019-04-08	2019-04-14	FR	France	2674	1052	22908091	8839398	169012	29766
w014	Week 14	2019-04-01	2019-04-07	FR	France	2887	1118	23480929	8910545	237412	31145
w013	Week 13	2019-03-25	2019-03-31	FR	France	2364	975	23298570	8521725	199337	31514
w012	Week 12	2019-03-18	2019-03-24	FR	France	2510	881	26873778	10119394	226690	27080
w011	Week 11	2019-03-11	2019-03-17	FR	France	1909	624	24081350	9616000	213529	32247
w010	Week 10	2019-03-04	2019-03-10	FR	France	1461	490	16373040	6233931	162503	27732
w009	Week 9	2019-02-25	2019-03-03	FR	France	551	201	8019508	3245611	67977	12003
w008	Week 8	2019-02-18	2019-02-24	FR	France	378	156	3066953	1011853	25654	4012
w007	Week 7	2019-02-11	2019-02-17	FR	France	371	129	3785541	1280192	40395	6595
w006	Week 6	2019-02-04	2019-02-10	FR	France	267	104	1957405	682951	16902	2659
w005	Week 5	2019-01-28	2019-02-03	FR	France	320	90	5292724	2228492	42208	8073
w004	Week 4	2019-01-21	2019-01-27	FR	France	273	77	3733894	1599724	23785	3733
w003	Week 3	2019-01-14	2019-01-20	FR	France	220	74	2035046	750813	13875	1902
w002	Week 2	2019-01-07	2019-01-13	FR	France	182	70	1944088	667536	17532	3446
w001	Week 1	2019-01-01	2019-01-06	FR	France	139	54	2564613	1030060	16804	3426
