advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	1k_5k	1k - 5k	SK	Slovakia	8	1	39991	7999	791	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	1k_5k	1k - 5k	SK	Slovakia	7	1	34992	7000	693	0
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	1k_5k	1k - 5k	SK	Slovakia	6	1	29994	6000	594	0
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	1k_5k	1k - 5k	SK	Slovakia	6	1	29993	5999	593	0
SMER - SD Košice III.	SMER - SD	456693081804058	Facebook	1k_5k	1k - 5k	SK	Slovakia	5	1	24995	5000	495	0
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	3999	396	0
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	4000	396	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	4000	396	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	4000	396	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	4000	396	0
SMER - SD Košice IV.	SMER - SD	866441537046249	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	4000	396	0
SMER - SD Čadca	SMER - SD	329039301092388	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	4000	396	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	1k_5k	1k - 5k	SK	Slovakia	4	1	19996	4000	396	0
SMER - sociálna demokracia Zlaté Moravce	SMER - SD	797840396992140	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Ružomberok	SMER - SD	694133343950220	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Považská Bystrica	SMER - SD	2269453579960676	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Snina	SMER - SD	184271430510	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Pezinok	SMER - SD	384690812128658	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Topoľčany	SMER - SD	979387228785287	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	2999	297	0
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Košice II.	SMER - SD	322950438385690	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Kysucké Nové Mesto	SMER - SD	378204796131445	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
Smer - SD Liptovský Mikuláš	SMER - SD	1675423392784411	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
SMER - SD Námestovo	SMER - SD	177188103222276	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14997	3000	297	0
Anton Martvoň	Martvon Anton	351452264866192	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14996	3000	297	0
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	1k_5k	1k - 5k	SK	Slovakia	3	1	14996	2999	296	0
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Rožňava	SMER - SD	1117830388404517	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Kežmarok	SMER - SD	1186715744835652	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Hlohovec	SMER - SD	2353427934938089	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Levice	SMER - SD	642598419141100	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Dolný Kubín	SMER - SD	2313329688734081	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Bytča	SMER - SD	820946898273815	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Detva	SMER - SD	2513636038682291	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Rimavská Sobota	SMER - SD	440895260043999	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Senica	SMER - SD	364383564193603	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Senec	SMER - SD	443054076275270	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Nové Mesto nad Váhom	SMER - SD	181134666123439	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Spišská Nová Ves	SMER - SD	2037934426510909	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	1999	198	0
SMER - SD Piešťany	SMER - SD	179235166342407	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Sabinov	SMER - SD	361303657832097	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Partizánske	SMER - SD	2358722241072685	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
Michal Považan - kandidát do Európskeho parlamentu za KDH	Považan Michal	1183320988494283	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
Priama Demokracia	Priama Demokracia	654142781268532	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Vranov nad Topľou	SMER - SD	2150790008547264	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Zvolen	SMER - SD	444355572983287	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Stará Ľubovňa	SMER - SD	623632421096729	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Poprad	SMER - SD	409643686483139	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Žiar nad Hronom	SMER - SD	408041370015929	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
SMER - SD Nové Zámky	SMER - SD	603764413443927	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
Smer - SD Humenné	SMER - SD	615585875579061	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9998	2000	198	0
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9997	1999	197	0
SMER - SD Malacky	SMER - SD	589008741144982	Facebook	1k_5k	1k - 5k	SK	Slovakia	2	1	9959	1992	197	0
Miroslav Žiak	Bc. Žiak Miroslav	396331590493376	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
Maroš Šefčovič	SMER - SD	245361515516655	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
Ján Rudolf - kandidát na europoslanca za SaS	Richard Sulik	1032120240148860	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
SMER - SD Galanta	SMER - SD	289697235315754	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
SMER - SD Levoča	SMER - SD	346844056035624	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
SMER - SD Veľký Krtíš	SMER - SD	549243152271627	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
SMER - SD Banská Štiavnica	SMER - SD	328362754514551	Facebook	1k_5k	1k - 5k	SK	Slovakia	1	1	4999	1000	99	0
