advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	d143	2019-05-23	PL	Poland	54	1	3260309	1424250	9358	2287
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	d143	2019-05-23	PL	Poland	17	1	1637442	778509	5212	1421
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	d143	2019-05-23	PL	Poland	61	1	1584668	542840	4860	1360
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	d143	2019-05-23	PL	Poland	26	1	1241550	515343	4445	967
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	d143	2019-05-23	PL	Poland	152	1	1114525	292073	3404	606
European Greens	European Greens	141366725876424	Facebook	d143	2019-05-23	PL	Poland	5	1	1019832	457887	5699	1290
European Parliament	European Parliament	178362315106	Facebook	d143	2019-05-23	PL	Poland	5	1	707031	282813	2174	734
European Commission	European Commission	107898832590939	Facebook	d143	2019-05-23	PL	Poland	19	1	659374	312001	3199	643
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	d143	2019-05-23	PL	Poland	21	1	556124	226349	1806	376
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	d143	2019-05-23	PL	Poland	26	1	492536	203541	1559	425
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	d143	2019-05-23	PL	Poland	23	1	473919	156314	1883	575
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	d143	2019-05-23	PL	Poland	37	1	459773	129926	1351	305
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	d143	2019-05-23	PL	Poland	28	1	446897	170915	1447	294
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	d143	2019-05-23	PL	Poland	23	1	437697	169993	2270	615
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	d143	2019-05-23	PL	Poland	55	1	437527	98028	2026	534
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	d143	2019-05-23	PL	Poland	29	1	386159	156583	1521	306
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	d143	2019-05-23	PL	Poland	35	1	375864	118639	723	116
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	d143	2019-05-23	PL	Poland	27	1	361353	86656	5089	1090
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	d143	2019-05-23	PL	Poland	18	1	352066	107450	628	112
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	d143	2019-05-23	PL	Poland	32	1	328526	77666	656	125
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	d143	2019-05-23	PL	Poland	5	1	304955	124978	592	132
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	d143	2019-05-23	PL	Poland	27	1	278720	87852	780	155
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	d143	2019-05-23	PL	Poland	6	1	244997	89999	1104	244
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	d143	2019-05-23	PL	Poland	16	1	237146	91726	1091	232
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	d143	2019-05-23	PL	Poland	21	1	234310	84446	1261	326
