age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	DK	Denmark	787	280	2075347	613398	12346	2790
18_24	18-24	DK	Denmark	7669	1303	26427505	8350207	209214	50071
25_34	25-34	DK	Denmark	8601	1441	19765446	6214695	179723	41761
35_44	35-44	DK	Denmark	8737	1426	15584341	4878069	158738	36480
45_54	45-54	DK	Denmark	8376	1385	14671624	4487533	152728	35808
55_64	55-64	DK	Denmark	7633	1300	11916427	3550533	123868	29785
65_	65+	DK	Denmark	6905	1193	11412824	3393712	119579	29604
