advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	m55_64	male (55-64)	DK	Denmark	306	1	905806	297836	6209	1729
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	m55_64	male (55-64)	DK	Denmark	165	1	335194	100476	5216	1300
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	m55_64	male (55-64)	DK	Denmark	89	1	307682	97355	4612	1110
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	m55_64	male (55-64)	DK	Denmark	17	1	202384	82301	2558	703
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	m55_64	male (55-64)	DK	Denmark	35	1	198621	70856	2527	658
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	m55_64	male (55-64)	DK	Denmark	40	1	194622	53144	1474	361
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	m55_64	male (55-64)	DK	Denmark	463	1	162769	36950	1721	357
Lizette Risgaard		547601668763372	Facebook	m55_64	male (55-64)	DK	Denmark	68	1	142746	48209	1331	377
Enhedslisten	Enhedslisten	223040066022	Facebook	m55_64	male (55-64)	DK	Denmark	53	1	129566	45976	986	234
Pia Olsen Dyhr	SF	49348971479	Facebook	m55_64	male (55-64)	DK	Denmark	60	1	128352	34930	1336	327
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	m55_64	male (55-64)	DK	Denmark	25	1	116635	50063	2294	484
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	m55_64	male (55-64)	DK	Denmark	27	1	108852	34556	1579	458
SE Energi & Klima		169900309711559	Facebook	m55_64	male (55-64)	DK	Denmark	42	1	108066	38851	670	187
SF	SF	74796954245	Facebook	m55_64	male (55-64)	DK	Denmark	69	1	103737	29322	988	220
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	m55_64	male (55-64)	DK	Denmark	34	1	90361	30121	869	252
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	m55_64	male (55-64)	DK	Denmark	22	1	88411	19925	471	170
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	m55_64	male (55-64)	DK	Denmark	125	1	86131	20563	347	71
European Parliament		178362315106	Facebook	m55_64	male (55-64)	DK	Denmark	52	1	85081	29958	618	119
Facebook Nordic	Facebook	334318366655425	Facebook	m55_64	male (55-64)	DK	Denmark	4	1	81737	32694	1094	218
Niels Fuglsang		264009771074617	Facebook	m55_64	male (55-64)	DK	Denmark	109	1	62179	14549	344	63
Naser Khader		1995019340791443	Facebook	m55_64	male (55-64)	DK	Denmark	14	1	56830	18847	593	153
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	m55_64	male (55-64)	DK	Denmark	79	1	55743	13158	458	112
Mona Juul	Mona Juul	2079067062409423	Facebook	m55_64	male (55-64)	DK	Denmark	81	1	54448	12910	600	123
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	m55_64	male (55-64)	DK	Denmark	35	1	53641	12718	647	155
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	m55_64	male (55-64)	DK	Denmark	37	1	53488	14648	319	99
