advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	u65_	unknown (65+)	DK	Denmark	285	1	12726	4083	88	25
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	u65_	unknown (65+)	DK	Denmark	79	1	6257	2040	99	23
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	u65_	unknown (65+)	DK	Denmark	106	1	6243	1724	100	26
SF	SF	74796954245	Facebook	u65_	unknown (65+)	DK	Denmark	66	1	3443	1020	33	7
Pia Olsen Dyhr	SF	49348971479	Facebook	u65_	unknown (65+)	DK	Denmark	59	1	2970	846	29	7
SE Energi & Klima		169900309711559	Facebook	u65_	unknown (65+)	DK	Denmark	36	1	2914	1002	17	5
Lizette Risgaard		547601668763372	Facebook	u65_	unknown (65+)	DK	Denmark	61	1	2466	978	26	7
Enhedslisten	Enhedslisten	223040066022	Facebook	u65_	unknown (65+)	DK	Denmark	44	1	2364	797	18	4
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	u65_	unknown (65+)	DK	Denmark	23	1	2340	1035	50	10
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	u65_	unknown (65+)	DK	Denmark	17	1	2277	915	27	7
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	u65_	unknown (65+)	DK	Denmark	36	1	2265	645	18	4
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	u65_	unknown (65+)	DK	Denmark	31	1	2150	810	33	9
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	u65_	unknown (65+)	DK	Denmark	27	1	2143	718	31	9
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	u65_	unknown (65+)	DK	Denmark	33	1	2142	730	20	6
World Animal Protection Danmark		33588644626	Facebook	u65_	unknown (65+)	DK	Denmark	5	1	1892	802	21	5
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	u65_	unknown (65+)	DK	Denmark	152	1	1694	405	17	4
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	u65_	unknown (65+)	DK	Denmark	61	1	1583	371	14	3
European Parliament		178362315106	Facebook	u65_	unknown (65+)	DK	Denmark	32	1	1279	424	9	1
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	u65_	unknown (65+)	DK	Denmark	22	1	1236	279	7	2
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	u65_	unknown (65+)	DK	Denmark	73	1	1221	305	4	1
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	u65_	unknown (65+)	DK	Denmark	50	1	1217	292	9	2
Facebook Nordic	Facebook	334318366655425	Facebook	u65_	unknown (65+)	DK	Denmark	4	1	1195	478	16	3
Mona Juul	Mona Juul	2079067062409423	Facebook	u65_	unknown (65+)	DK	Denmark	49	1	1025	237	12	2
Niels Fuglsang		264009771074617	Facebook	u65_	unknown (65+)	DK	Denmark	73	1	996	231	5	1
Afrika Kontakt		194452460650048	Facebook	u65_	unknown (65+)	DK	Denmark	25	1	927	216	5	1
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	u65_	unknown (65+)	DK	Denmark	32	1	897	236	4	1
Naser Khader		1995019340791443	Facebook	u65_	unknown (65+)	DK	Denmark	14	1	891	283	9	2
Den Blå Planet		167018996755220	Facebook	u65_	unknown (65+)	DK	Denmark	6	1	795	264	4	1
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	u65_	unknown (65+)	DK	Denmark	14	1	760	176	7	1
Alternativet	Alternativet	676061179094769	Facebook	u65_	unknown (65+)	DK	Denmark	13	1	759	277	12	3
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	u65_	unknown (65+)	DK	Denmark	57	1	731	198	8	0
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	u65_	unknown (65+)	DK	Denmark	8	1	659	279	4	1
Mai Mercado	Mai Mercado	397094903687472	Facebook	u65_	unknown (65+)	DK	Denmark	60	1	651	125	5	0
En grønnere planet		301647537160818	Facebook	u65_	unknown (65+)	DK	Denmark	30	1	632	179	5	1
Jacob Mark	SF	69985338410	Facebook	u65_	unknown (65+)	DK	Denmark	29	1	630	190	5	1
Giv Klimaet Lov		445657632847922	Facebook	u65_	unknown (65+)	DK	Denmark	12	1	630	183	9	2
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	u65_	unknown (65+)	DK	Denmark	25	1	627	184	5	1
Røde Kors		65929129383	Facebook	u65_	unknown (65+)	DK	Denmark	9	1	613	180	7	2
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	u65_	unknown (65+)	DK	Denmark	26	1	612	136	5	1
Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	u65_	unknown (65+)	DK	Denmark	15	1	598	132	7	1
Finlow VVS A/S		198770727303156	Facebook	u65_	unknown (65+)	DK	Denmark	6	1	595	259	1	0
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	u65_	unknown (65+)	DK	Denmark	35	1	555	143	5	1
Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	u65_	unknown (65+)	DK	Denmark	13	1	555	223	5	1
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	u65_	unknown (65+)	DK	Denmark	21	1	529	154	3	0
Mungo Park		52310555568	Facebook	u65_	unknown (65+)	DK	Denmark	4	1	521	104	1	0
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	u65_	unknown (65+)	DK	Denmark	48	1	514	113	6	1
Folketingskandidat Anders G. Christensen	Christensen Anders Georg	1394304720620628	Facebook	u65_	unknown (65+)	DK	Denmark	10	1	508	126	2	0
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	u65_	unknown (65+)	DK	Denmark	16	1	499	30	5	0
Charlotte Munch - Politiker		210317432480139	Facebook	u65_	unknown (65+)	DK	Denmark	35	1	486	115	3	0
Læger uden Grænser (MSF)		99632942471	Facebook	u65_	unknown (65+)	DK	Denmark	21	1	486	80	4	0
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	u65_	unknown (65+)	DK	Denmark	25	1	464	154	6	1
Ali Aminali		1452133531486822	Facebook	u65_	unknown (65+)	DK	Denmark	2	1	451	162	6	1
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	u65_	unknown (65+)	DK	Denmark	47	1	436	133	4	1
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	u65_	unknown (65+)	DK	Denmark	19	1	429	113	5	1
Morten Helveg Petersen	Morten Helveg Petersen	442403485851495	Facebook	u65_	unknown (65+)	DK	Denmark	5	1	427	85	4	0
Serdal Benli	Benli Serdal	30196574028	Facebook	u65_	unknown (65+)	DK	Denmark	20	1	418	105	5	1
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	u65_	unknown (65+)	DK	Denmark	30	1	405	90	4	1
Marianne Vind	Marianne Vind	329236874385098	Facebook	u65_	unknown (65+)	DK	Denmark	34	1	396	106	5	1
Zetland	Zetland	341299649231023	Facebook	u65_	unknown (65+)	DK	Denmark	17	1	386	125	1	0
Verdens Skove		183887801641951	Facebook	u65_	unknown (65+)	DK	Denmark	2	1	381	76	0	0
Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	u65_	unknown (65+)	DK	Denmark	26	1	366	91	3	0
