recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-15	2019-05-15	DK	Denmark	2467	327	4156196	1259597	35016	8568
rd2	Last 2 days	2019-05-14	2019-05-15	DK	Denmark	2690	355	9716118	3017385	79533	20139
rd3	Last 3 days	2019-05-13	2019-05-15	DK	Denmark	2907	371	15813808	5012958	135214	34603
rd4	Last 4 days	2019-05-12	2019-05-15	DK	Denmark	3123	386	21464600	6889343	185845	47773
rd5	Last 5 days	2019-05-11	2019-05-15	DK	Denmark	3322	407	26910600	8679967	238024	60974
rd6	Last 6 days	2019-05-10	2019-05-15	DK	Denmark	3830	420	33033438	10584317	300688	76565
rw1	Last week	2019-05-09	2019-05-15	DK	Denmark	3986	432	38381197	12267468	358769	90571
rw2	Last 2 weeks	2019-05-02	2019-05-15	DK	Denmark	4953	511	61265228	19548253	559522	140395
rw3	Last 3 weeks	2019-04-25	2019-05-15	DK	Denmark	5882	592	74069719	23462049	671764	168314
rw4	Last 4 weeks	2019-04-18	2019-05-15	DK	Denmark	6397	711	82094084	25936633	743144	186917
rm1	Last month	2019-04-16	2019-05-15	DK	Denmark	6542	735	84556919	26717294	771379	193564
rm2	Last 2 months	2019-03-17	2019-05-15	DK	Denmark	8577	1221	104060845	32726789	970880	237486
rm3	Last 3 months	2019-02-15	2019-05-15	DK	Denmark	9515	1380	115914886	36295320	1074561	260118
rm6	Last 6 months	2019-01-01	2019-05-15	DK	Denmark	9876	1432	120339459	37658639	1111052	268208
