advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gazeta Wyborcza		63563473556	Facebook	65_	65+	PL	Poland	367	1	1013387	321000	2483	362
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	65_	65+	PL	Poland	42	1	883101	360194	2622	612
Patryk Jaki		199877710116314	Facebook	65_	65+	PL	Poland	231	1	628445	238519	2813	623
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	65_	65+	PL	Poland	31	1	406237	131455	1004	219
Amnesty International Polska		57544755889	Facebook	65_	65+	PL	Poland	65	1	325626	103606	882	222
PolEXIT		2001582129931761	Facebook	65_	65+	PL	Poland	17	1	317922	114731	678	138
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	65_	65+	PL	Poland	29	1	295988	78764	788	151
Akcja Demokracja		277892342334350	Facebook	65_	65+	PL	Poland	31	1	173886	38362	338	54
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	65_	65+	PL	Poland	72	1	168942	54765	634	94
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	65_	65+	PL	Poland	38	1	167803	37786	537	115
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	65_	65+	PL	Poland	30	1	146629	42207	500	69
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	65_	65+	PL	Poland	45	1	145622	40888	366	38
Front Europejski		590514511295079	Facebook	65_	65+	PL	Poland	37	1	144310	31401	532	60
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	65_	65+	PL	Poland	67	1	141529	51178	336	67
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	65_	65+	PL	Poland	13	1	135413	66262	170	32
Parlament Europejski - Biuro w Polsce		405326618416	Facebook	65_	65+	PL	Poland	13	1	131155	55120	308	39
Kospel S.A.		105979422814402	Facebook	65_	65+	PL	Poland	3	1	130842	57991	501	100
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	65_	65+	PL	Poland	21	1	130697	31491	301	23
Tomasz Latos		308684629246305	Facebook	65_	65+	PL	Poland	15	1	124250	44442	749	203
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	65_	65+	PL	Poland	29	1	123747	39051	278	57
Norbert Kaczmarczyk Poseł na Sejm RP		814991668621838	Facebook	65_	65+	PL	Poland	10	1	123407	35946	205	35
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	65_	65+	PL	Poland	95	1	123376	39831	445	38
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	65_	65+	PL	Poland	10	1	108410	25520	322	60
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	65_	65+	PL	Poland	55	1	104199	39686	356	77
Greenpeace Polska		32104614789	Facebook	65_	65+	PL	Poland	25	1	102700	43604	332	84
