advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberts Zīle		508959865842254	Facebook	f65_	female (65+)	LV	Latvia	17	1	80194	29441	254	31
Aleksejs Loskutovs		541229793055345	Facebook	f65_	female (65+)	LV	Latvia	22	1	59530	13634	301	15
Valdis Dombrovskis		984665731564266	Facebook	f65_	female (65+)	LV	Latvia	83	1	54067	11900	325	0
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	f65_	female (65+)	LV	Latvia	11	1	37780	7822	190	13
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	f65_	female (65+)	LV	Latvia	9	1	34834	9238	170	24
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	f65_	female (65+)	LV	Latvia	3	1	28079	12376	89	15
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	f65_	female (65+)	LV	Latvia	5	1	20523	4104	40	0
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	f65_	female (65+)	LV	Latvia	3	1	17674	7995	42	7
Ijabs Ivars		345347539390006	Facebook	f65_	female (65+)	LV	Latvia	4	1	17601	7484	50	8
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	f65_	female (65+)	LV	Latvia	4	1	16714	3343	166	33
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	f65_	female (65+)	LV	Latvia	5	1	16301	3260	75	7
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	f65_	female (65+)	LV	Latvia	2	1	13458	6595	41	6
Eiropas Komisijas pārstāvniecība Latvijā	Braučs Dāvis	185497885323119	Facebook	f65_	female (65+)	LV	Latvia	1	1	11466	2293	22	0
PROGRESĪVIE		184096511636333	Facebook	f65_	female (65+)	LV	Latvia	6	1	11052	4140	49	3
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	f65_	female (65+)	LV	Latvia	4	1	10214	2366	28	0
Nacionālā apvienība		118130241644848	Facebook	f65_	female (65+)	LV	Latvia	1	1	8662	4331	43	8
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	f65_	female (65+)	LV	Latvia	2	1	8114	1717	80	15
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	f65_	female (65+)	LV	Latvia	1	1	7795	1559	15	0
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	f65_	female (65+)	LV	Latvia	3	1	7508	1765	64	10
Armands Krauze		1404923176410685	Facebook	f65_	female (65+)	LV	Latvia	3	1	7276	1455	26	0
Sandra Kalniete		363128980541199	Facebook	f65_	female (65+)	LV	Latvia	1	1	6107	1221	12	0
Māris Graudiņš		265541270533404	Facebook	f65_	female (65+)	LV	Latvia	2	1	5522	1104	36	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	f65_	female (65+)	LV	Latvia	1	1	5394	1078	10	0
European Parliament		178362315106	Facebook	f65_	female (65+)	LV	Latvia	8	1	4499	2096	29	4
Rihards Kols	Rihards Kols	960297957323800	Facebook	f65_	female (65+)	LV	Latvia	3	1	4443	1055	17	0
