advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	f45_54	female (45-54)	CZ	Czechia	319	1	473194	127253	2207	543
European Parliament		178362315106	Facebook	f45_54	female (45-54)	CZ	Czechia	51	1	381997	183535	1506	536
Pavel Poc	Poc Pavel	202974613060409	Facebook	f45_54	female (45-54)	CZ	Czechia	15	1	102040	39546	226	77
Daniel Herman		378072105614553	Facebook	f45_54	female (45-54)	CZ	Czechia	10	1	95699	39164	98	34
HLAS	První prezidentská	320144481956623	Facebook	f45_54	female (45-54)	CZ	Czechia	95	1	83795	21678	253	73
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	f45_54	female (45-54)	CZ	Czechia	23	1	78984	19555	315	72
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	f45_54	female (45-54)	CZ	Czechia	18	1	74326	22001	278	65
Tomáš Zdechovský		275042429350706	Facebook	f45_54	female (45-54)	CZ	Czechia	25	1	72558	32119	396	99
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	f45_54	female (45-54)	CZ	Czechia	41	1	71432	15672	167	42
Martin Hrubčík		253207085584079	Facebook	f45_54	female (45-54)	CZ	Czechia	6	1	62562	12512	132	29
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	f45_54	female (45-54)	CZ	Czechia	59	1	61985	22138	334	5
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	f45_54	female (45-54)	CZ	Czechia	43	1	61746	21645	160	44
Evropa společně		535611970260854	Facebook	f45_54	female (45-54)	CZ	Czechia	36	1	60263	17752	229	33
KDU-ČSL		251656685576	Facebook	f45_54	female (45-54)	CZ	Czechia	18	1	48823	13797	166	32
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	f45_54	female (45-54)	CZ	Czechia	31	1	44985	10996	222	67
Kialo		729627343834501	Facebook	f45_54	female (45-54)	CZ	Czechia	336	1	39203	15943	272	70
Asklepion - Klinika a institut estetické medicíny		181309083350	Facebook	f45_54	female (45-54)	CZ	Czechia	8	1	36627	6943	142	26
Minidotaznik.cz		432692927273545	Facebook	f45_54	female (45-54)	CZ	Czechia	1	1	33022	13209	58	29
Jan Zahradil		400970967000022	Facebook	f45_54	female (45-54)	CZ	Czechia	12	1	32568	8291	133	32
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	f45_54	female (45-54)	CZ	Czechia	23	1	25495	7372	54	14
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	f45_54	female (45-54)	CZ	Czechia	23	1	25393	5858	56	16
Tomio Okamura - SPD		179497582061065	Facebook	f45_54	female (45-54)	CZ	Czechia	24	1	24134	9885	99	43
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	f45_54	female (45-54)	CZ	Czechia	23	1	23264	5280	91	22
Česká pirátská strana		109323929038	Facebook	f45_54	female (45-54)	CZ	Czechia	16	1	20187	7819	49	9
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	f45_54	female (45-54)	CZ	Czechia	10	1	19202	4368	71	16
