country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DK	Denmark	0_1k	0 - 1k	3158	632	2740593	0	54458	986
DK	Denmark	1k_5k	1k - 5k	2961	750	12228994	2446288	131321	23825
DK	Denmark	5k_10k	5k - 10k	1112	418	8569697	4285277	92849	27783
DK	Denmark	10k_50k	10k - 50k	1536	466	44893035	8978786	354081	85047
DK	Denmark	50k_100k	50k - 100k	326	153	11791497	5895807	108893	33434
DK	Denmark	100k_200k	100k - 200k	200	87	10057225	5028637	127488	34469
DK	Denmark	200k_500k	200k - 500k	157	72	9328908	3731570	71968	17640
DK	Denmark	500k_1m	500k - 1m	63	38	2243562	1121782	15138	3113
