advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	w008	Week 8	SI	Slovenia	3	1	34395	16526	135	30
European Commission		107898832590939	Facebook	w008	Week 8	SI	Slovenia	1	1	10479	5240	52	10
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w008	Week 8	SI	Slovenia	1	1	943	188	9	1
Council of the European Union		147547541961576	Facebook	w008	Week 8	SI	Slovenia	1	1	802	401	4	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w008	Week 8	SI	Slovenia	3	1	542	236	3	1
Sumatran Orangutan Society (SOS)	Sumatran Orangutan Society	352804059518	Facebook	w008	Week 8	SI	Slovenia	1	1	308	61	0	0
Perdurabo		380940568683973	Facebook	w008	Week 8	SI	Slovenia	1	1	244	122	0	0
Animal Matters	Animal Matters	1439364926329185	Facebook	w008	Week 8	SI	Slovenia	1	1	224	44	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	w008	Week 8	SI	Slovenia	2	1	140	28	1	0
Homaly Gift		372226786888864	Facebook	w008	Week 8	SI	Slovenia	3	1	140	43	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	w008	Week 8	SI	Slovenia	2	1	120	41	0	0
FT Content Solutions		1220981994590364	Facebook	w008	Week 8	SI	Slovenia	2	1	85	17	0	0
Ami Horowitz		42597808880	Facebook	w008	Week 8	SI	Slovenia	1	1	78	15	0	0
EU Citizens Alliance		1122069994636814	Facebook	w008	Week 8	SI	Slovenia	1	1	69	13	0	0
Melba Culp		902971599738051	Facebook	w008	Week 8	SI	Slovenia	4	1	57	11	0	0
RSM MBA		110428762358678	Facebook	w008	Week 8	SI	Slovenia	3	1	44	20	0	0
Resonate Productions - musical journalism		1405480796154561	Facebook	w008	Week 8	SI	Slovenia	2	1	43	6	1	0
Columbia University in the City of New York		102471088936	Facebook	w008	Week 8	SI	Slovenia	1	1	26	10	0	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	w008	Week 8	SI	Slovenia	1	1	25	0	2	0
Giving Brush		1945237355733646	Facebook	w008	Week 8	SI	Slovenia	3	1	22	0	1	0
Soviet Visuals		1160495674016675	Facebook	w008	Week 8	SI	Slovenia	4	1	22	4	0	0
Le Monde		14892757589	Facebook	w008	Week 8	SI	Slovenia	6	1	21	8	0	0
Let's Shop		232205540763784	Facebook	w008	Week 8	SI	Slovenia	4	1	17	0	1	0
Comitato Ventotene		512282875616533	Facebook	w008	Week 8	SI	Slovenia	1	1	14	2	0	0
Ayn Rand Institute		64676229680	Facebook	w008	Week 8	SI	Slovenia	1	1	13	6	0	0
