country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MT	Malta	13_17	13-17	1230	185	1715429	550619	9242	525
MT	Malta	18_24	18-24	3894	695	7701358	2707346	39798	3476
MT	Malta	25_34	25-34	4276	774	9803383	3483875	51624	4956
MT	Malta	35_44	35-44	4220	767	8236062	2846928	45012	3551
MT	Malta	45_54	45-54	4094	739	6380033	2145247	37219	2652
MT	Malta	55_64	55-64	3537	690	6727300	2172767	41392	2478
MT	Malta	65_	65+	3265	621	5278107	1668061	32737	1835
