audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	MT	Malta	3311	641	4499940	1545706	24727	1918
m35_44	male (35-44)	MT	Malta	3282	637	3747225	1243639	21975	1436
m18_24	male (18-24)	MT	Malta	3038	582	3238114	1104406	17857	1236
f55_64	female (55-64)	MT	Malta	2860	590	2721948	869079	18102	956
m45_54	male (45-54)	MT	Malta	3182	610	2710286	879779	16668	1007
m55_64	male (55-64)	MT	Malta	2726	574	2399533	753125	15050	796
f25_34	female (25-34)	MT	Malta	3534	668	2270923	822737	12226	1145
f35_44	female (35-44)	MT	Malta	3489	657	2258647	791432	13078	1038
f65_	female (65+)	MT	Malta	2643	525	2168291	675353	14288	679
f18_24	female (18-24)	MT	Malta	3192	599	2136847	759407	11147	897
f45_54	female (45-54)	MT	Malta	3391	633	2058714	695286	12912	889
m65_	male (65+)	MT	Malta	2547	514	1909810	591262	11992	605
m13_17	male (13-17)	MT	Malta	968	142	637347	200111	3595	159
f13_17	female (13-17)	MT	Malta	989	150	605227	191086	3433	152
u35_44	unknown (35-44)	MT	Malta	2961	560	56593	18817	334	23
u45_54	unknown (45-54)	MT	Malta	2719	509	32192	10502	215	14
u25_34	unknown (25-34)	MT	Malta	2777	555	31209	10832	172	15
u55_64	unknown (55-64)	MT	Malta	2148	456	23982	7650	160	9
u65_	unknown (65+)	MT	Malta	1948	408	15825	5026	104	6
u18_24	unknown (18-24)	MT	Malta	1848	451	7163	2487	40	3
u13_17	unknown (13-17)	MT	Malta	417	115	2153	686	12	0
