advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd6	Last 6 days	HU	Hungary	34	1	8104336	3537375	14945	6452
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd6	Last 6 days	HU	Hungary	38	1	8064746	3366065	6227	1893
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd6	Last 6 days	HU	Hungary	128	1	5571215	2161741	11334	4070
Fidesz	Fidesz	9844779306	Facebook	rd6	Last 6 days	HU	Hungary	30	1	5526973	2605000	16872	8281
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd6	Last 6 days	HU	Hungary	39	1	4855400	2069699	4298	1380
MSZP	MSZP	115388925185513	Facebook	rd6	Last 6 days	HU	Hungary	49	1	3119249	1201358	5540	2097
European Greens		141366725876424	Facebook	rd6	Last 6 days	HU	Hungary	16	1	2182510	1049791	9747	1966
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rd6	Last 6 days	HU	Hungary	27	1	1385335	550071	3641	1342
European Parliament		178362315106	Facebook	rd6	Last 6 days	HU	Hungary	22	1	1293226	526013	3456	889
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rd6	Last 6 days	HU	Hungary	23	1	1228675	491345	3453	1400
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	rd6	Last 6 days	HU	Hungary	12	1	1137848	539357	1974	672
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rd6	Last 6 days	HU	Hungary	21	1	1044981	390500	2112	571
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	rd6	Last 6 days	HU	Hungary	28	1	838979	216999	2801	718
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	rd6	Last 6 days	HU	Hungary	10	1	636658	285333	1449	673
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	rd6	Last 6 days	HU	Hungary	6	1	612372	272438	812	162
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	rd6	Last 6 days	HU	Hungary	10	1	538527	267766	1398	671
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	rd6	Last 6 days	HU	Hungary	6	1	449995	180000	773	154
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	rd6	Last 6 days	HU	Hungary	19	1	407815	151766	930	231
Alfahír	Alfahír Hírportál	525574220799452	Facebook	rd6	Last 6 days	HU	Hungary	12	1	394987	90999	913	201
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	rd6	Last 6 days	HU	Hungary	11	1	299158	62833	1204	250
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	rd6	Last 6 days	HU	Hungary	30	1	293647	96197	395	92
Fekete-Győr András	Momentum Mozgalom	128573907819549	Facebook	rd6	Last 6 days	HU	Hungary	5	1	287328	143333	459	193
Karácsony Gergely	Párbeszéd Magyarországért	193944440638410	Facebook	rd6	Last 6 days	HU	Hungary	4	1	269996	120000	247	77
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	rd6	Last 6 days	HU	Hungary	39	1	258273	73061	301	65
Szabó Tímea	Párbeszéd Magyarországért	156847374371871	Facebook	rd6	Last 6 days	HU	Hungary	3	1	254996	110999	201	49
Greenpeace Magyarország		35634348348	Facebook	rd6	Last 6 days	HU	Hungary	8	1	254522	67267	283	77
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	rd6	Last 6 days	HU	Hungary	9	1	233183	68738	196	49
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	rd6	Last 6 days	HU	Hungary	9	1	230350	95678	472	103
