advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm3	Last 3 months	HU	Hungary	68	1	31115812	14482939	63839	28469
Fidesz	Fidesz	9844779306	Facebook	rm3	Last 3 months	HU	Hungary	99	1	18906849	8940974	61613	30183
European Parliament		178362315106	Facebook	rm3	Last 3 months	HU	Hungary	127	1	16744275	7517514	47259	14232
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rm3	Last 3 months	HU	Hungary	92	1	14587436	5890794	12438	3791
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rm3	Last 3 months	HU	Hungary	255	1	13235579	5031468	26324	9396
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rm3	Last 3 months	HU	Hungary	68	1	12947760	5527914	10697	3421
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	rm3	Last 3 months	HU	Hungary	103	1	9661897	4067000	24335	9580
MSZP	MSZP	115388925185513	Facebook	rm3	Last 3 months	HU	Hungary	103	1	7427457	2868911	12521	4632
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rm3	Last 3 months	HU	Hungary	68	1	7070877	2886987	14562	5178
European Greens		141366725876424	Facebook	rm3	Last 3 months	HU	Hungary	37	1	4364259	1973238	15111	3983
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	rm3	Last 3 months	HU	Hungary	28	1	4335973	1820000	8264	3782
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	rm3	Last 3 months	HU	Hungary	40	1	3335843	1449950	6040	1877
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	rm3	Last 3 months	HU	Hungary	34	1	3134835	1165940	5369	1463
Greenpeace Magyarország		35634348348	Facebook	rm3	Last 3 months	HU	Hungary	93	1	3003836	1133971	9484	534
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rm3	Last 3 months	HU	Hungary	41	1	2989944	1066997	5787	1491
Kialo		729627343834501	Facebook	rm3	Last 3 months	HU	Hungary	262	1	2623497	1056040	14417	3406
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	rm3	Last 3 months	HU	Hungary	47	1	2495591	795920	7891	2683
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	rm3	Last 3 months	HU	Hungary	27	1	2223438	866893	4336	1307
European Commission		107898832590939	Facebook	rm3	Last 3 months	HU	Hungary	19	1	2116871	958424	7544	2078
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	rm3	Last 3 months	HU	Hungary	17	1	2099947	769993	3899	1439
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	rm3	Last 3 months	HU	Hungary	9	1	2019966	859987	4595	2041
Dúró Dóra		191946490841225	Facebook	rm3	Last 3 months	HU	Hungary	30	1	1936745	784948	4769	1733
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	rm3	Last 3 months	HU	Hungary	16	1	1810610	873814	4816	2260
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	rm3	Last 3 months	HU	Hungary	37	1	1705756	473398	4375	762
Ujhelyi István dr.	MSZP	734217673259088	Facebook	rm3	Last 3 months	HU	Hungary	31	1	1648822	658926	4051	1481
