audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m65_	male (65+)	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	282	1	712992	220121	4834	1398
m65_	male (65+)	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	58	1	279452	88876	3574	946
m65_	male (65+)	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	140	1	204987	65546	3652	1059
m65_	male (65+)	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	39	1	204259	72256	1273	356
m65_	male (65+)	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	159844	60083	1997	560
m65_	male (65+)	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	12	1	151957	64499	2158	611
m65_	male (65+)	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	33	1	117595	34691	962	222
m65_	male (65+)	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	50	1	103147	29232	769	233
m65_	male (65+)	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	308	1	94639	22345	1039	229
m65_	male (65+)	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	88378	30342	1432	447
m65_	male (65+)	DK	Denmark	SF	SF	74796954245	Facebook	44	1	83433	20899	775	185
m65_	male (65+)	DK	Denmark	Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	30	1	75774	16953	698	181
m65_	male (65+)	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	66	1	73667	23768	736	210
m65_	male (65+)	DK	Denmark	European Parliament		178362315106	Facebook	51	1	66674	23746	488	91
m65_	male (65+)	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	21	1	60971	21984	364	112
m65_	male (65+)	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	118	1	57166	12653	212	34
m65_	male (65+)	DK	Denmark	Niels Fuglsang		264009771074617	Facebook	96	1	53310	11616	309	48
m65_	male (65+)	DK	Denmark	Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	34	1	49126	11486	305	80
m65_	male (65+)	DK	Denmark	Naser Khader		1995019340791443	Facebook	14	1	47311	15536	497	129
m65_	male (65+)	DK	Denmark	Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	79	1	41829	11340	413	74
m65_	male (65+)	DK	Denmark	Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	40	1	39966	11527	374	76
m65_	male (65+)	DK	Denmark	Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	67	1	38410	9045	304	85
m65_	male (65+)	DK	Denmark	Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	17	1	36914	12780	382	93
m65_	male (65+)	DK	Denmark	Laura Lindahl	Laura Lindahl	504310436316194	Facebook	29	1	35776	9953	467	128
m65_	male (65+)	DK	Denmark	Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	21	1	34847	11909	411	149
m65_	male (65+)	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	70	1	34658	7942	422	87
m65_	male (65+)	DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	15	1	34579	7865	329	73
m65_	male (65+)	DK	Denmark	Lars Chr. Lilleholt		1408142216156387	Facebook	49	1	34226	5624	1104	0
m65_	male (65+)	DK	Denmark	Afrika Kontakt		194452460650048	Facebook	25	1	34191	7327	166	40
m65_	male (65+)	DK	Denmark	Mette Thiesen	Mette Thiesen	718327901589937	Facebook	33	1	33753	7810	385	93
m65_	male (65+)	DK	Denmark	Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	44	1	33335	10586	430	177
m65_	male (65+)	DK	Denmark	Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	52	1	29332	7927	338	9
m65_	male (65+)	DK	Denmark	Charlotte Munch - Politiker		210317432480139	Facebook	53	1	27508	5917	181	32
m65_	male (65+)	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	26236	11186	289	70
m65_	male (65+)	DK	Denmark	Marianne Vind	Marianne Vind	329236874385098	Facebook	53	1	25087	6293	333	66
m65_	male (65+)	DK	Denmark	Mai Mercado		397094903687472	Facebook	116	1	24188	4659	233	27
m65_	male (65+)	DK	Denmark	Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	11	1	23729	9585	208	40
m65_	male (65+)	DK	Denmark	Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	15	1	22236	7370	124	35
m65_	male (65+)	DK	Denmark	Jacob Mark	SF	69985338410	Facebook	26	1	22221	6605	206	56
m65_	male (65+)	DK	Denmark	Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	18	1	22173	7280	156	71
