advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky		547597092025909	Facebook	d057	2019-02-26	AT	Austria	4	1	296666	117916	682	133
FPÖ Freiheitliche Arbeitnehmer Wien		543554339469435	Facebook	d057	2019-02-26	AT	Austria	1	1	99992	49996	998	499
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	d057	2019-02-26	AT	Austria	1	1	49999	25000	124	25
Wirtschaftskammer		125946327466544	Facebook	d057	2019-02-26	AT	Austria	12	1	11309	3379	82	10
Andreas Schieder	SPÖ	290881691011354	Facebook	d057	2019-02-26	AT	Austria	7	1	7898	1581	23	1
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	d057	2019-02-26	AT	Austria	13	1	7835	1770	87	13
SPÖ	SPÖ	77393060080	Facebook	d057	2019-02-26	AT	Austria	3	1	6557	2868	53	13
Dominik Nepp		135953609780627	Facebook	d057	2019-02-26	AT	Austria	11	1	5154	1113	87	4
Klang der Solidarität		385076005313967	Facebook	d057	2019-02-26	AT	Austria	12	1	4617	1987	5	0
Maximilian Kurz		531971217283322	Facebook	d057	2019-02-26	AT	Austria	1	1	4363	872	8	0
Johann Gudenus		104145976305577	Facebook	d057	2019-02-26	AT	Austria	8	1	3867	714	160	3
Maximilian Krauss		590930261019192	Facebook	d057	2019-02-26	AT	Austria	19	1	3083	332	173	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	d057	2019-02-26	AT	Austria	2	1	2999	1199	39	0
ARGE AIWWF		429332317092364	Facebook	d057	2019-02-26	AT	Austria	1	1	1943	971	1	0
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	d057	2019-02-26	AT	Austria	9	1	1887	222	99	0
Stoffgewickelt		371431596728634	Facebook	d057	2019-02-26	AT	Austria	5	1	1731	859	2	0
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	d057	2019-02-26	AT	Austria	1	1	1249	625	12	0
AUGE/UG - Alternative, Grüne und Unabhängige GewerkschafterInnen		422601690429	Facebook	d057	2019-02-26	AT	Austria	1	1	1249	250	12	2
Siedler Verlag		545921772214198	Facebook	d057	2019-02-26	AT	Austria	2	1	1028	335	4	0
Peter Haubner		276851356116014	Facebook	d057	2019-02-26	AT	Austria	7	1	999	285	39	3
Gottfried Waldhäusl		627580790692097	Facebook	d057	2019-02-26	AT	Austria	3	1	910	208	9	1
agrarheute		152897127443	Facebook	d057	2019-02-26	AT	Austria	5	1	885	193	2	0
Dr. Johannes Öhlböck		249601055090885	Facebook	d057	2019-02-26	AT	Austria	1	1	624	125	12	0
Udo Landbauer		494195290313	Facebook	d057	2019-02-26	AT	Austria	2	1	599	240	7	0
Getsocialat		348037535258910	Facebook	d057	2019-02-26	AT	Austria	6	1	599	140	5	0
