audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	SI	Slovenia	2078	534	2777743	1025865	14043	1919
m25_34	male (25-34)	SI	Slovenia	2307	595	2697537	968240	14337	1851
f18_24	female (18-24)	SI	Slovenia	2188	549	2351614	895147	11436	1707
m35_44	male (35-44)	SI	Slovenia	2232	580	2082564	718533	10674	1311
f25_34	female (25-34)	SI	Slovenia	2449	609	1900807	735963	10086	1483
f35_44	female (35-44)	SI	Slovenia	2358	592	1498686	570965	7861	1152
m45_54	male (45-54)	SI	Slovenia	2139	557	1413258	460496	7407	717
f45_54	female (45-54)	SI	Slovenia	2275	567	1061330	380990	5651	652
m55_64	male (55-64)	SI	Slovenia	1675	522	848718	248227	4937	198
f55_64	female (55-64)	SI	Slovenia	1767	530	845946	267016	5405	247
f65_	female (65+)	SI	Slovenia	1557	469	516756	163754	3708	144
m65_	male (65+)	SI	Slovenia	1503	466	491838	147988	3196	118
f13_17	female (13-17)	SI	Slovenia	287	111	138692	51496	468	8
m13_17	male (13-17)	SI	Slovenia	274	106	86449	32655	314	9
u35_44	unknown (35-44)	SI	Slovenia	2022	522	56834	20619	306	39
u25_34	unknown (25-34)	SI	Slovenia	2043	523	51995	19045	275	36
u45_54	unknown (45-54)	SI	Slovenia	1790	472	16251	5590	93	10
u18_24	unknown (18-24)	SI	Slovenia	1582	423	11654	4331	60	9
u65_	unknown (65+)	SI	Slovenia	1153	392	5197	1592	31	1
u55_64	unknown (55-64)	SI	Slovenia	1234	420	4669	1376	33	1
u13_17	unknown (13-17)	SI	Slovenia	184	87	460	174	1	0
