recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-16	2019-05-16	CZ	Czechia	1055	152	2630625	803406	8161	2021
rd2	Last 2 days	2019-05-15	2019-05-16	CZ	Czechia	1207	166	5675315	1725752	18439	4493
rd3	Last 3 days	2019-05-14	2019-05-16	CZ	Czechia	1473	181	9400232	2883246	32832	7980
rd4	Last 4 days	2019-05-13	2019-05-16	CZ	Czechia	1714	192	13603727	4278938	48519	12097
rd5	Last 5 days	2019-05-12	2019-05-16	CZ	Czechia	1965	200	16976927	5354648	61121	15188
rd6	Last 6 days	2019-05-11	2019-05-16	CZ	Czechia	2013	207	19337426	6201651	70051	17383
rw1	Last week	2019-05-10	2019-05-16	CZ	Czechia	2927	213	27030207	8490459	99610	24593
rw2	Last 2 weeks	2019-05-03	2019-05-16	CZ	Czechia	3581	263	43945181	14673780	163998	40918
rw3	Last 3 weeks	2019-04-26	2019-05-16	CZ	Czechia	4544	336	59207835	20115357	224443	59833
rw4	Last 4 weeks	2019-04-19	2019-05-16	CZ	Czechia	4990	401	66779964	22468009	251196	66321
rm1	Last month	2019-04-17	2019-05-16	CZ	Czechia	5125	416	69895667	23415979	260910	68463
rm2	Last 2 months	2019-03-18	2019-05-16	CZ	Czechia	6611	813	90076192	31049868	351463	86670
rm3	Last 3 months	2019-02-16	2019-05-16	CZ	Czechia	6975	900	92913359	31946031	360502	88265
rm6	Last 6 months	2019-01-01	2019-05-16	CZ	Czechia	7150	938	93797956	32290209	363697	89060
