advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm2	Last 2 months	1722	1	253724331	113188733	1294504	328552
Podemos	Unidas Podemos	269212336568846	Facebook	rm2	Last 2 months	333	1	105271666	47099000	623566	162200
Ciudadanos	Ciudadanos	74078667754	Facebook	rm2	Last 2 months	6229	1	90960771	27826999	885171	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm2	Last 2 months	3644	1	81745355	28176999	586556	61100
SPD	SPD	47930567748	Facebook	rm2	Last 2 months	9581	1	58052419	16663000	1185119	64000
COALICION CANARIA		AR489541609348661248	Google	rm2	Last 2 months	4731	1	54240000	769999	236549	0
European Greens		141366725876424	Facebook	rm2	Last 2 months	220	1	51822985	22790102	305555	75994
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm2	Last 2 months	252	1	51255747	22989999	120358	27208
sp.a	sp.a	57253967150	Facebook	rm2	Last 2 months	439	1	44918562	18194000	212187	46825
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm2	Last 2 months	103	1	43072897	19599999	95029	27187
Kialo		729627343834501	Facebook	rm2	Last 2 months	599	1	42670400	15312999	251039	55314
AMERISOFT SRL		AR573801583431647232	Google	rm2	Last 2 months	172	1	41140000	4059999	8600	0
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm2	Last 2 months	173	1	39620000	3930000	8649	0
FDP	FDP	21289227249	Facebook	rm2	Last 2 months	2873	1	39139126	11903000	357027	19799
CDU	CDU	78502295414	Facebook	rm2	Last 2 months	3170	1	38647830	9275000	347030	8300
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm2	Last 2 months	134	1	32525246	13593190	129127	41252
România în primul rând	Future Innovation	770704223323599	Facebook	rm2	Last 2 months	95	1	32214904	14081000	33596	8320
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm2	Last 2 months	67	1	31015933	14433000	63684	28439
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm2	Last 2 months	412	1	29999587	12267000	142387	26599
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm2	Last 2 months	72	1	28775927	13397999	217428	56300
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm2	Last 2 months	116	1	28158883	12279999	248183	57099
European Commission		107898832590939	Facebook	rm2	Last 2 months	87	1	28086912	12857000	111012	28600
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm2	Last 2 months	144	1	27685855	11865000	46129	11954
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rm2	Last 2 months	1969	1	26170000	719999	98450	0
People's Vote UK	People's Vote	748608695327755	Facebook	rm2	Last 2 months	770	1	25945868	9516291	366905	79949
