advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	1k_5k	1k - 5k	MT	Malta	289	1	1438493	287756	28487	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	1k_5k	1k - 5k	MT	Malta	79	1	394920	78999	7820	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	1k_5k	1k - 5k	MT	Malta	74	1	369925	73999	7325	0
Frank Psaila		458318884361628	Facebook	1k_5k	1k - 5k	MT	Malta	48	1	239951	47999	4414	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	1k_5k	1k - 5k	MT	Malta	40	1	199959	39999	3959	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	1k_5k	1k - 5k	MT	Malta	34	1	169963	33999	3552	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	1k_5k	1k - 5k	MT	Malta	30	1	149969	29999	2969	0
Joe Sammut		433245190070343	Facebook	1k_5k	1k - 5k	MT	Malta	29	1	144878	28981	2869	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	1k_5k	1k - 5k	MT	Malta	23	1	114977	23000	2277	0
PD Martin Cauchi Inglott		181379916072401	Facebook	1k_5k	1k - 5k	MT	Malta	19	1	94981	19000	1881	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	1k_5k	1k - 5k	MT	Malta	11	1	54989	11000	1089	0
Malta Independent	Malta Independent	480288348662981	Facebook	1k_5k	1k - 5k	MT	Malta	10	1	49990	10000	990	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	1k_5k	1k - 5k	MT	Malta	8	1	39992	8000	792	0
Josef Caruana		166617437361908	Facebook	1k_5k	1k - 5k	MT	Malta	8	1	39992	8000	792	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	34993	7000	693	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	34993	7000	693	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	29994	5999	594	0
James Grech		1050376408471129	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	29994	6000	594	0
David Casa	David Casa	193035580892638	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	24995	5000	495	0
Josianne Cutajar		337620233111013	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	24994	4999	494	0
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	19996	4000	396	0
Peter Agius	Peter Agius	263881160919130	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	19996	4000	396	0
Drivers wanted		265405954147710	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	19996	4000	396	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	19995	3999	395	0
Luke Caruana	Alternattiva Demokratika - The Green Party	289569618166195	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	15296	3059	302	0
