advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	m	male	AT	Austria	37	1	4234100	1837430	38822	8497
SPÖ	SPÖ	77393060080	Facebook	m	male	AT	Austria	93	1	3278642	1330032	25339	7295
Sebastian Kurz	Volkspartei	105151752909840	Facebook	m	male	AT	Austria	20	1	2329694	1049462	23229	5103
European Greens	European Greens	141366725876424	Facebook	m	male	AT	Austria	14	1	1230654	569934	12420	2564
FPÖ	FPÖ	169051073236170	Facebook	m	male	AT	Austria	13	1	1223567	524332	13660	3422
Werner Kogler	Die Grünen	133612666671985	Facebook	m	male	AT	Austria	6	1	1207214	568293	8137	1918
Claudia Gamon	NEOS	447992848717452	Facebook	m	male	AT	Austria	38	1	1167305	399270	9025	2205
Die Grünen	Die Grünen	21759893033	Facebook	m	male	AT	Austria	29	1	1121427	505051	12075	3516
European Parliament	European Parliament	178362315106	Facebook	m	male	AT	Austria	20	1	1074484	435724	5990	1471
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	m	male	AT	Austria	335	1	1061166	247449	21716	1406
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	m	male	AT	Austria	198	1	1059262	261252	13548	753
kontrast.at	kontrast.at	1079650008770485	Facebook	m	male	AT	Austria	30	1	1002454	373965	12587	2622
Herbert Kickl	FPÖ	1977684662509834	Facebook	m	male	AT	Austria	5	1	924792	386582	7862	1743
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	m	male	AT	Austria	5	1	858923	429462	6751	1539
Norbert Hofer	FPÖ	1650580648552563	Facebook	m	male	AT	Austria	9	1	783557	315639	8106	2300
1Europa	Peter Glawischnig	320389701908367	Facebook	m	male	AT	Austria	24	1	779971	275768	7595	1326
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	m	male	AT	Austria	51	1	770389	203875	3327	174
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	m	male	AT	Austria	75	1	644503	170946	5271	151
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	m	male	AT	Austria	60	1	630088	221118	8411	1359
Stadt Wien	Stadt Wien	110971788921077	Facebook	m	male	AT	Austria	15	1	610804	251191	2735	725
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	m	male	AT	Austria	19	1	519208	132458	4224	925
NEOS	NEOS	327450964017497	Facebook	m	male	AT	Austria	13	1	498392	164475	3680	866
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	m	male	AT	Austria	10	1	460778	194485	3771	988
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	m	male	AT	Austria	1	1	445564	222782	2227	445
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	m	male	AT	Austria	16	1	441443	158901	2736	491
