advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	u	unknown	AT	Austria	90	1	26173	10635	211	60
Harald Vilimsky	FPÖ	547597092025909	Facebook	u	unknown	AT	Austria	37	1	22025	9703	175	38
European Greens	European Greens	141366725876424	Facebook	u	unknown	AT	Austria	13	1	17887	8429	182	38
Sebastian Kurz	Volkspartei	105151752909840	Facebook	u	unknown	AT	Austria	20	1	15812	7138	157	34
kontrast.at	kontrast.at	1079650008770485	Facebook	u	unknown	AT	Austria	29	1	13891	5422	155	33
Die Grünen	Die Grünen	21759893033	Facebook	u	unknown	AT	Austria	28	1	13812	6193	140	40
European Parliament	European Parliament	178362315106	Facebook	u	unknown	AT	Austria	19	1	13720	5719	60	17
Werner Kogler	Die Grünen	133612666671985	Facebook	u	unknown	AT	Austria	6	1	12361	5753	81	19
Claudia Gamon	NEOS	447992848717452	Facebook	u	unknown	AT	Austria	37	1	8313	2906	63	16
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	u	unknown	AT	Austria	5	1	7814	3907	55	12
FPÖ	FPÖ	169051073236170	Facebook	u	unknown	AT	Austria	13	1	6814	3023	79	20
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	u	unknown	AT	Austria	17	1	6528	1620	55	12
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	u	unknown	AT	Austria	165	1	6057	1451	131	8
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	u	unknown	AT	Austria	145	1	5821	1510	69	3
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	u	unknown	AT	Austria	66	1	5306	1306	58	0
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	u	unknown	AT	Austria	50	1	5070	1286	20	0
Herbert Kickl	FPÖ	1977684662509834	Facebook	u	unknown	AT	Austria	5	1	4969	2062	43	9
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	u	unknown	AT	Austria	10	1	4693	2009	39	10
1Europa	Peter Glawischnig	320389701908367	Facebook	u	unknown	AT	Austria	24	1	4270	1483	42	7
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	u	unknown	AT	Austria	14	1	3918	1214	36	5
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	u	unknown	AT	Austria	16	1	3818	1381	21	3
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	u	unknown	AT	Austria	1	1	3721	1861	18	3
NEOS	NEOS	327450964017497	Facebook	u	unknown	AT	Austria	13	1	3660	1304	26	7
Stadt Wien	Stadt Wien	110971788921077	Facebook	u	unknown	AT	Austria	15	1	3608	1325	21	5
Norbert Hofer	FPÖ	1650580648552563	Facebook	u	unknown	AT	Austria	8	1	3480	1352	35	10
