region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
greater_poland_voivodeship	Greater Poland Voivodeship	PL	Poland	3877	971	4808395	1693855	12804	2152
kuyavian_pomeranian_voivodeship	Kuyavian-Pomeranian Voivodeship	PL	Poland	3519	870	4930328	1544313	14055	2202
lesser_poland_voivodeship	Lesser Poland Voivodeship	PL	Poland	3970	1010	3981436	1383698	13134	1990
lower_silesian_voivodeship	Lower Silesian Voivodeship	PL	Poland	3852	1014	3747746	1239273	11302	1753
lublin_voivodeship	Lublin Voivodeship	PL	Poland	3421	837	6728250	2518195	15340	2934
lubusz_voivodeship	Lubusz Voivodeship	PL	Poland	3126	811	534944	148884	1911	233
masovian_voivodeship	Masovian Voivodeship	PL	Poland	4786	1127	20664064	7238293	86798	17963
opole_voivodeship	Opole Voivodeship	PL	Poland	3113	788	482042	124887	1076	98
podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	3186	813	1372257	475197	3831	553
podlaskie_voivodeship	Podlaskie Voivodeship	PL	Poland	3099	771	1124916	371208	2766	439
pomeranian_voivodeship	Pomeranian Voivodeship	PL	Poland	3689	921	4773326	1525815	14350	2455
silesian_voivodeship	Silesian Voivodeship	PL	Poland	3998	998	10315108	3343184	25367	4146
warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	3206	785	1675999	551669	3762	748
west_pomeranian_voivodeship	West Pomeranian Voivodeship	PL	Poland	3468	867	2375916	671542	8619	1091
lodz_voivodeship	Łódź Voivodeship	PL	Poland	3745	921	4565031	1475164	12379	1901
swietokrzyskie_voivodeship	Świętokrzyskie Voivodeship	PL	Poland	3072	745	885396	261452	2591	414
