advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	100_1k	100 - 1k	BE	Belgium	124	1	19569878	7990001	72376	20800
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	100_1k	100 - 1k	BE	Belgium	79	1	17049739	7439925	41919	9899
European Parliament		178362315106	Facebook	100_1k	100 - 1k	BE	Belgium	53	1	6612357	2914959	28476	8412
Vlaams Belang	Vlaams Belang	56605856504	Facebook	100_1k	100 - 1k	BE	Belgium	29	1	5449971	2320000	21971	8900
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	100_1k	100 - 1k	BE	Belgium	43	1	5249957	2300000	31957	12700
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	100_1k	100 - 1k	BE	Belgium	17	1	4199983	2000000	9983	2900
John Crombez	sp.a	264131406977201	Facebook	100_1k	100 - 1k	BE	Belgium	56	1	3849943	1339999	28943	6399
Peter Mertens	PVDA	236485149843971	Facebook	100_1k	100 - 1k	BE	Belgium	46	1	3395287	1188204	24922	6191
Open Vld	Open Vld	53668151866	Facebook	100_1k	100 - 1k	BE	Belgium	31	1	3199807	1389967	18467	5499
Groen	Groen	84920854319	Facebook	100_1k	100 - 1k	BE	Belgium	32	1	2999839	1209973	16466	3599
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	100_1k	100 - 1k	BE	Belgium	37	1	2539882	939979	22960	7299
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	100_1k	100 - 1k	BE	Belgium	12	1	2199820	939962	8486	3199
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	100_1k	100 - 1k	BE	Belgium	11	1	1899968	789992	6488	1899
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	100_1k	100 - 1k	BE	Belgium	15	1	1749584	719839	8481	2299
Kialo		729627343834501	Facebook	100_1k	100 - 1k	BE	Belgium	277	1	1699367	681107	12529	2981
IKEA	IKEA	112961202185776	Facebook	100_1k	100 - 1k	BE	Belgium	10	1	1649979	729994	5989	1799
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	100_1k	100 - 1k	BE	Belgium	20	1	1209960	394996	12979	4399
Greenpeace Belgium		73232790238	Facebook	100_1k	100 - 1k	BE	Belgium	12	1	949968	399993	5987	1199
European Greens		141366725876424	Facebook	100_1k	100 - 1k	BE	Belgium	5	1	903009	371506	2598	851
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	799996	400000	1996	400
Le racisme, vous valez mieux que ça		1858720887787052	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	799996	320000	2496	800
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	100_1k	100 - 1k	BE	Belgium	3	1	749996	309999	2496	1099
L'OCCITANE en Provence		161197393938517	Facebook	100_1k	100 - 1k	BE	Belgium	3	1	749993	309998	2496	1099
Cheops		1114045328715740	Facebook	100_1k	100 - 1k	BE	Belgium	2	1	699998	300000	1998	1000
CD&V	CD&V	52997544531	Facebook	100_1k	100 - 1k	BE	Belgium	9	1	659991	255000	4491	900
Johan Van Overtveldt		275607285891320	Facebook	100_1k	100 - 1k	BE	Belgium	3	1	649997	260000	1997	700
Facebook Brussels	Facebook	287739491272583	Facebook	100_1k	100 - 1k	BE	Belgium	7	1	649992	279999	4992	1899
DéFI	DéFI	173518112695794	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	649899	229980	2495	799
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	549996	260000	1996	399
Ecolo	Ecolo	38296327361	Facebook	100_1k	100 - 1k	BE	Belgium	2	1	549995	209999	997	199
Salsa Rica Dance Company		727875134045965	Facebook	100_1k	100 - 1k	BE	Belgium	2	1	549653	209867	997	199
Bart De Wever		24079407056	Facebook	100_1k	100 - 1k	BE	Belgium	1	1	499999	200000	999	500
Thuisverpleging		372390586890911	Facebook	100_1k	100 - 1k	BE	Belgium	1	1	497853	199141	496	99
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	100_1k	100 - 1k	BE	Belgium	7	1	399992	109999	3492	699
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	349996	130000	1996	400
Theo Francken		483497581789280	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	349994	129999	1995	399
Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	100_1k	100 - 1k	BE	Belgium	6	1	349993	99999	3493	999
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	100_1k	100 - 1k	BE	Belgium	6	1	349962	99989	2993	599
Christian Leysen	Christian Leysen	403864600161608	Facebook	100_1k	100 - 1k	BE	Belgium	7	1	319894	99974	3491	699
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	BE	Belgium	2	1	299998	149999	997	200
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	100_1k	100 - 1k	BE	Belgium	2	1	299998	150000	1998	1000
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	100_1k	100 - 1k	BE	Belgium	3	1	299997	120000	1997	700
vdk bank		185648231502494	Facebook	100_1k	100 - 1k	BE	Belgium	3	1	299997	120000	1497	300
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	100_1k	100 - 1k	BE	Belgium	6	1	299964	59994	2993	599
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	100_1k	100 - 1k	BE	Belgium	5	1	299712	89943	2492	499
Le Lombard		49864931287	Facebook	100_1k	100 - 1k	BE	Belgium	2	1	287961	143981	962	192
Sabine de Bethune		254157758598438	Facebook	100_1k	100 - 1k	BE	Belgium	3	1	259996	114999	1496	299
Jean-Jacques Flahaux		486153524822322	Facebook	100_1k	100 - 1k	BE	Belgium	4	1	249977	79990	1995	399
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	100_1k	100 - 1k	BE	Belgium	5	1	249867	49974	2493	499
The Bamboo Brush Society		1152885191422950	Facebook	100_1k	100 - 1k	BE	Belgium	9	1	222159	82259	1456	291
Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	100_1k	100 - 1k	BE	Belgium	1	1	199999	100000	499	100
Marie Arena		109149719130331	Facebook	100_1k	100 - 1k	BE	Belgium	1	1	199999	100000	499	100
Sign for my Future		1345513882259768	Facebook	100_1k	100 - 1k	BE	Belgium	1	1	199999	100000	999	500
Europe Direct Brussels		772075022808345	Facebook	100_1k	100 - 1k	BE	Belgium	1	1	199999	100000	499	100
