advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	f18_24	female (18-24)	BE	Belgium	201	1	5741143	2341899	23820	5039
European Parliament		178362315106	Facebook	f18_24	female (18-24)	BE	Belgium	124	1	3421517	1494800	20180	4441
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f18_24	female (18-24)	BE	Belgium	110	1	3247370	1344118	9263	2457
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f18_24	female (18-24)	BE	Belgium	66	1	2738209	1247045	17033	3851
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	f18_24	female (18-24)	BE	Belgium	93	1	2059513	885212	18219	4071
Sign for my Future		1345513882259768	Facebook	f18_24	female (18-24)	BE	Belgium	74	1	1775040	706089	14251	3123
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	f18_24	female (18-24)	BE	Belgium	62	1	1594768	755885	5211	1005
IKEA	IKEA	112961202185776	Facebook	f18_24	female (18-24)	BE	Belgium	40	1	1399258	490649	5368	958
Groen	Groen	84920854319	Facebook	f18_24	female (18-24)	BE	Belgium	88	1	1303815	465654	5113	818
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	f18_24	female (18-24)	BE	Belgium	87	1	862964	327859	2009	128
John Crombez	sp.a	264131406977201	Facebook	f18_24	female (18-24)	BE	Belgium	78	1	773836	331331	3478	713
Open Vld	Open Vld	53668151866	Facebook	f18_24	female (18-24)	BE	Belgium	317	1	742256	271955	5601	934
Peter Mertens	PVDA	236485149843971	Facebook	f18_24	female (18-24)	BE	Belgium	369	1	656242	199762	6901	763
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	f18_24	female (18-24)	BE	Belgium	56	1	645382	280864	12589	2932
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	f18_24	female (18-24)	BE	Belgium	97	1	628986	223511	2555	415
Facebook Brussels	Facebook	287739491272583	Facebook	f18_24	female (18-24)	BE	Belgium	16	1	595320	258173	5772	1438
European Greens	European Greens	141366725876424	Facebook	f18_24	female (18-24)	BE	Belgium	23	1	513429	228557	3347	898
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f18_24	female (18-24)	BE	Belgium	91	1	501821	168569	1366	92
DéFI	DéFI	173518112695794	Facebook	f18_24	female (18-24)	BE	Belgium	140	1	353035	93923	1509	190
Unis pour les Droits Humains		1642871805813802	Facebook	f18_24	female (18-24)	BE	Belgium	17	1	313738	146024	220	13
CD&V	CD&V	52997544531	Facebook	f18_24	female (18-24)	BE	Belgium	83	1	266265	86872	1828	276
The Bamboo Brush Society		1152885191422950	Facebook	f18_24	female (18-24)	BE	Belgium	41	1	246116	79098	1830	275
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	f18_24	female (18-24)	BE	Belgium	80	1	218499	67395	1484	102
European Youth Forum		80161254850	Facebook	f18_24	female (18-24)	BE	Belgium	2	1	217342	108360	1101	216
L'OCCITANE en Provence		161197393938517	Facebook	f18_24	female (18-24)	BE	Belgium	5	1	210619	82012	618	248
