advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	u25_34	unknown (25-34)	BE	Belgium	255	1	40619	16781	172	38
European Parliament		178362315106	Facebook	u25_34	unknown (25-34)	BE	Belgium	116	1	26347	11481	188	37
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	u25_34	unknown (25-34)	BE	Belgium	59	1	20903	10127	78	17
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	u25_34	unknown (25-34)	BE	Belgium	105	1	19864	8309	59	18
Sign for my Future		1345513882259768	Facebook	u25_34	unknown (25-34)	BE	Belgium	61	1	19846	8765	129	32
Vlaams Belang	Vlaams Belang	56605856504	Facebook	u25_34	unknown (25-34)	BE	Belgium	66	1	17116	7921	107	23
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	u25_34	unknown (25-34)	BE	Belgium	54	1	14108	6178	312	71
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	u25_34	unknown (25-34)	BE	Belgium	90	1	13673	5895	124	29
Kialo		729627343834501	Facebook	u25_34	unknown (25-34)	BE	Belgium	365	1	13279	5092	104	24
IKEA	IKEA	112961202185776	Facebook	u25_34	unknown (25-34)	BE	Belgium	38	1	13049	5163	48	9
Facebook Brussels	Facebook	287739491272583	Facebook	u25_34	unknown (25-34)	BE	Belgium	16	1	11309	4919	109	27
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	u25_34	unknown (25-34)	BE	Belgium	81	1	8344	3272	21	1
DéFI	DéFI	173518112695794	Facebook	u25_34	unknown (25-34)	BE	Belgium	121	1	8076	2132	44	4
European Greens	European Greens	141366725876424	Facebook	u25_34	unknown (25-34)	BE	Belgium	23	1	7184	3016	43	11
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	u25_34	unknown (25-34)	BE	Belgium	88	1	7179	2226	37	6
Groen	Groen	84920854319	Facebook	u25_34	unknown (25-34)	BE	Belgium	114	1	6943	2203	35	4
Open Vld	Open Vld	53668151866	Facebook	u25_34	unknown (25-34)	BE	Belgium	186	1	6223	2390	42	8
Peter Mertens	PVDA	236485149843971	Facebook	u25_34	unknown (25-34)	BE	Belgium	132	1	4190	1322	35	5
John Crombez	sp.a	264131406977201	Facebook	u25_34	unknown (25-34)	BE	Belgium	78	1	3951	1660	19	4
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	u25_34	unknown (25-34)	BE	Belgium	77	1	3842	1218	14	0
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	u25_34	unknown (25-34)	BE	Belgium	13	1	3662	1560	12	3
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	u25_34	unknown (25-34)	BE	Belgium	76	1	3413	884	13	0
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	u25_34	unknown (25-34)	BE	Belgium	14	1	3389	1543	17	6
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u25_34	unknown (25-34)	BE	Belgium	51	1	3210	1281	13	2
European Youth Forum		80161254850	Facebook	u25_34	unknown (25-34)	BE	Belgium	2	1	3188	1583	16	3
